,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$349,900","15 Senate Ct, Pueblo, CO 81005",4,https://www.zillow.com/homedetails/15-Senate-Ct-Pueblo-CO-81005/14035079_zpid/, House,3,"1,985",Michael Pospahala,719-240-2450,RE/MAX of Pueblo Inc,"This home 4 bedroom four level home shows pride of ownership. Located in Regency, this four-level home features a nice floor plan; 2-car garage with new garage door and extra storage/work area. New window covering throughout the house provide natural light and a sense of spaciousness. Kitchen has been remodeled with a custom breakfast nook, beautiful butcher block countertops, and new cabinets. This home is very roomy with tons of closet space, custom tile work in bathrooms, new lights fixtures and ceiling fans, Central air conditioning, and new 40 gallon water heater. New garage door and opener. The private backyard oasis with new landscaping and the large covered back patio is the perfect spot for sipping coffee in the morning! Conveniently located to Lake Pueblo, Golf, the Athletic Club, and the Pueblo Zoo. This friendly sought-after neighborhood is also close to a park with playground and minutes away from several schools. Get it before it’s gone.",remodeled
11,"$450,000","4119 W 15th St, Greeley, CO 80634",4,https://www.zillow.com/homedetails/4119-W-15th-St-Greeley-CO-80634/14063084_zpid/, Coming soon,2,"2,732",Kathie Miner,970-405-9202,Pro Realty Inc,"Custom over 3100 square feet Bittersweet plan in cul-de-sac location!  Drive up to the delightful front entry. Your backyard  is one to brag about in the summer! List of new and newer items are lengthy.New furnace 2022,  new roof 2018,  new windows 2016,  2new a/c units 2018 new fencing.  Special highlight in living room is the floor to cathedral ceiling brick fireplace.  Main floor master with 14x4 walk-in closet is one to enjoy along with three additional bedrooms 2 on the upper level and one in the basement!  Hot water heating allows wonderful interior air circulation and eliminates the extra dryness of forced air heating. Photos you see now are to show you some of the remodeling the sellers have done while they have enjoyed their time in this home. New photos will be inserted on 1/26/22.  There are also some summertime photos of the backyard ! Walking distance to Bittersweet Park makes this a perfect place for enjoying your outside activities.  Call for your personal viewing today!",remodeled
12,"$345,000","72 Everett Dr, Colorado Springs, CO 80911",3,https://www.zillow.com/homedetails/72-Everett-Dr-Colorado-Springs-CO-80911/13640188_zpid/, House,1,"1,051",Cheryle F Burgess PSA e-PRO,719-457-3815,"RE/MAX Advantage Realty, Inc.","Beautifully Updated Ranch Style Home Nestled On  A Private Cul-De-Sac Lot.  Home Updates Include Stainless Steel Kitchen Appliances, Custom Interior Paint, Luxury Vinyl Plank Flooring & Newer Carpeting.  This Home Remodel Includes  Top Of The Line Custom Cabinetry With Soft Close Feature, Tile Backsplash, New Vinyl Windows, New Interior Doors, New Lighting & More.  The Lot Encompasses Over A Quarter Acre Of Land And Boasts Spectacular Views Of Pikes Peak.  One Car Garage and Additional Parking Space For RV Parking Is Also A Wonderful Addition To This Home. This Home Shows True Pride Of Ownership.",remodeled
13,"$189,900","232 Colorado Pl, Sterling, CO 80751",3,https://www.zillow.com/homedetails/232-Colorado-Pl-Sterling-CO-80751/89856281_zpid/, House,2,"1,083",Michele Owen,970-580-2949,RE/MAX Homestead Northeast,"This updated 3-bedroom, 2 bath home has been remodeled throughout with modern kitchen with oak cabinets, finished wood flooring in living room and bedrooms and beautifully tiled bath.  Large master bedroom with 1/2 bath.  Home is move-in ready.  Vinyl siding, privacy fenced backyard with deck and covered patio.  Dishwasher is being installed in the kitchen with new countertops.  There are both electric and gas line behind the stove  (current stove electric).  Sink is wired for disposal.",remodeled
14,"$769,000","3195 W Denver Pl, Denver, CO 80211",3,https://www.zillow.com/homedetails/3195-W-Denver-Pl-Denver-CO-80211/2066674729_zpid/, Coming soon,2,"1,330",Matt English,256-542-8770,"eXp Realty, LLC","Welcome home! This immaculate 3 bed, 2 bath half duplex has been completely renovated from top to bottom with literally no stone left unturned! Nestled in the heart of one of Denver’s most sought-after neighborhoods, you will enjoy spectacular access to the shops, restaurants, and entertainment that the West Highlands area has to offer. Don't forget about the new retail and highly desirable conveniences along W 38th Ave as well. The following is a list of the updates that have been performed throughout the home: All new HVAC system & ventilation, updated electrical throughout, new plumbing fixtures throughout, newly poured concrete driveway, new sprinkler system, exterior & interior paint, all new energy efficient sound reduction windows, doors & hardware, asbestos testing/mitigation, new radon mitigation system installed at the crawl space, new flooring, completely remodeled bathroom & kitchen, lighting, trim work, and appliances. You also will not have to worry about scrapping icy windows this Winter as you will have your very own secure detached garage bay! Showings will begin the morning of Wednesday 1/26/2022. Schedule your tour today as we do not anticipate this gem to hang around on the market very long!",remodeled
15,"$1,150,000","3085 9th St, Boulder, CO 80304",3,https://www.zillow.com/homedetails/3085-9th-St-Boulder-CO-80304/13180723_zpid/, Coming soon,2,"1,169",Tom White-O'Connor,720-276-0826,White-O'Connor Real Estate,"SHOWINGS START THURSDAY 1/27. Interior photos coming Wednesday. Sweet Newlands Bungalow on a quiet stretch of 9th St near N Bldr Park. Perfect location in one of Boulder's most popular neighborhoods. Easy walk to Ideal Market, Breadworks & Sweet Cow, Sanitas & the Park. Enjoy the vintage charm of beautiful Hardwood floors and Coved Ceilings combined with a nicely Updated Kitchen with Quartz Counters, New Cabs, Gas Range and SS Appliances. Have a quiet dinner on the back patio while gazing at the Flatirons. Large fenced yard with lots of room for gardening or playing with the dog. Don't miss the cute attic loft area, ideal for play area or meditation spot. Other features: Double Pane Vinyl Windows, Hardie Board fiber cement siding, High Efficiency Furnace and AC. Perfect for a homeowner As Is or ideal opportunity for remodel or Fix n Flip. Home is surrounded by remodeled properties including nearly identical house next door, 3075, that sold for $1,850,000 in Nov after complete remodel.",remodeled
16,"$650,000","31245 Corona Rd, Calhan, CO 80808",4,https://www.zillow.com/homedetails/31245-Corona-Rd-Calhan-CO-80808/2131569050_zpid/, House,2,"3,000",Taylor C Cornell,303-807-6574,Lifetime Properties,"Stone Pointe Ranch Homestead is 40 acres. This ranch boasts a remodeled 3 bedroom, 2 bathroom ranch a style home and numerous outbuildings and working facilities. The home is a comfortable, 1512 up and 1512 down square foot, open floor plan, 3/2 home with a full basement with a remodeled kitchen, living room, dining room and master bathroom. Outbuildings includes a 40x60 pole building, a 40x50 pole building, a 40x60 historic barn with hayloft, 4 grain bins, a 40x100 equipment shed, a detached 2 car garage and several smaller outbuildings. There are also good gathering/working corrals. The balance is grass pasture. The property is level to rolling and enjoys end of the road privacy. There is additional contiguous acreage available. The ranch holds Pronghorn Antelope, Mule Deer, Voyote, Fox and various small game and birds. The ranch is serviced by a good domestic water well and included are 3 acre feet of water rights. This beautiful established ranch boasts towering views of Pikes Peak and the surrounding countryside. The ranch borders paved Calhan Highway and the location, 20 miles east of Falcon, Colorado and the Colorado Springs metro area via paved road is unbeatable. Colorado Springs is a growing and thriving city at the base of the Rocky Mountains and Pikes Peak. Call to schedule your private tour.",remodeled
17,"$325,000","2230 N Grand Ave, Pueblo, CO 81003",4,https://www.zillow.com/homedetails/2230-N-Grand-Ave-Pueblo-CO-81003/14014767_zpid/, House,2,"1,788",Carrie Hill,303-579-9449,Rocky Mountain Real Estate,"This home has been totally remodeled from studs up. New framing and drywall, paint inside and out, hardwood floors, tile and carpet. All new plumbing, electric and breaker box. Newer lines. Baths and kitchen are totally new. Windows throughout are new. Front porch is new. Heater, air conditioner and hot water tank is new. Roof is newer. Passed all city inspections. Enjoy the charm of this historic home knowing everything has been redone.",remodeled
18,"$579,000","6051 S Ventura Ct, Aurora, CO 80016",4,https://www.zillow.com/homedetails/6051-S-Ventura-Ct-Aurora-CO-80016/13120557_zpid/, Coming soon,4,"2,473",Seshu Velpuri,720-838-8453,Homes of Rockies Realty LLC,"This beautifully maintained home located in sought after The Farm. Nestled in the cul-de-sac just steps from Creekside Park at The Farm and trails leading to Piney Creek Hollow Park, this home features new hardwood floors throughout the main level with wall removed and light remodeling to open the floor plan. Anderson windows installed throughout. Malarkey roof, A/C, furnace, new water heater and large stamped patio with gas hookup for grilling and fully fenced. Fairly new washer and dryer included. The upper floor has a spacious master suite with 5-piece bath, walk-in closet and a gas fireplace separating a private seating area that would work perfectly for an in-home office. Two additional bedrooms and a full bath on the upper floor. The finished basement features a bathroom, rec room and the 4th bedroom with an unconventional closet. Award winning Cherry Creek Schools in a convenient location to shopping and Cherry Creek State Park.",remodeled
19,"$450,000","47986 County Road 122, Grover, CO 80729",3,https://www.zillow.com/homedetails/47986-County-Road-122-Grover-CO-80729/2068520323_zpid/, Home,3,"1,890",Katie Ford,719-661-2653,McComb Realty Service,"Remodeled 1890 sq ft home located on 80 acres. Has new paint inside and out, new flooring, and updates in bathroom.  This home has 3 bedrooms and 3 bathrooms. Open floor plan with a 10 x 13 enclosed porch. 1500 sq ft  shop.  Great property with wonderful views.",remodeled
20,"$375,000","1017 22nd Avenue Ct, Greeley, CO 80631",4,https://www.zillow.com/homedetails/1017-22nd-Avenue-Ct-Greeley-CO-80631/14072897_zpid/, House,3,"2,062",Amanda Robinson,303-912-4904,Realty One Group Fourpoints,"No HOA or Metro Tax! Charming 1950s brick ranch with completley finished  basement.  Four bedroom and three bath provides lots of room to make yourself right at home. Huge fenced in backyard with stamped concrete and covered back patio, perfect for grilling out! Fully functioning sprinkler system for front and back yard. Tons of storage above garage and with large closet in the basement. Full remodel was done in 2017, new roof and gutters, concrete edging and new back patio poured in 2019.",remodeled
21,"$925,000","1244 Fox Hill Dr, Longmont, CO 80504",3,https://www.zillow.com/homedetails/1244-Fox-Hill-Dr-Longmont-CO-80504/13214599_zpid/, House,3,"3,632",Reid Williams,303-748-6872,Structure Property Group LLC,"Beautifully remodeled home on sought after Fox Hill Country Club. This walkout ranch home is located on hole number 3. Remodel has opened up the floor plan to an inviting open feel. Huge master closet, wonderful master bath with heated floor and steam shower, Opened up kitchen and sitting area with butlers pantry for entertaining. Updates included windows, roof, gutters and furnace. Main floor laundry. Deck out back with Amazing Views! Fished basement. 2 fireplaces and so much more.",remodeled
22,"$375,000","2712 Federal Blvd, Denver, CO 80211",1,https://www.zillow.com/homedetails/2712-Federal-Blvd-Denver-CO-80211/130131679_zpid/, Coming soon,1,553,Vivi Gloriod,303-847-1868,HomeSmart,"One bedroom, one bathroom well-maintained home completely remodeled in 2017.  The kitchen is open and spacious with ample cabinet storage and a central island with bar seating.  The large living room flows into the private fenced yard with a gazebo, perfect for outdoor dining or relaxation.  Two parking spaces are included, as is the washer and dryer.  The current owner travels frequently for work and has earned up to $23,000 per year in short term rental income while away, creating an excellent supplemental income stream.  Conveniently located close to the Highlands and downtown Denver, this home offers a great entry into the appreciating Denver real estate market!",remodeled
23,"$249,000","3050 W 107th Pl UNIT F, Westminster, CO 80031",1,https://www.zillow.com/homedetails/3050-W-107th-Pl-UNIT-F-Westminster-CO-80031/12966305_zpid/, Condo,1,544,Dominic East,970-412-7743,RE/MAX Alliance-FTC South,"Don't miss this main level condo offering fresh updates and new stainless appliances!  Features include living room with a bay window and wood burning fireplace, open kitchen, large bedroom with spacious closet, fully remodeled bathroom and stackable washer/dryer in the unit.  This unit is fresh, clean and ready for new Owners. Covered patio off of bedroom with storage closet overlooking the common area and right near the pool. Newer AC, furnace and hot water heater.",remodeled
24,"$390,000","701 Drake St, Denver, CO 80221",3,https://www.zillow.com/homedetails/701-Drake-St-Denver-CO-80221/13000055_zpid/, Coming soon,1,960,Bret Weinstein,303-981-1237,"BSW Real Estate, LLC","Do not miss your chance at seeing this charming, remodeled ranch! As you enter, you're greeted with beautiful tile floors, large windows that flood the home with natural light, and an open concept floor plan. The kitchen features stainless steel appliances, plenty of storage space, room for a kitchen island and dining area, and sliding glass doors that overlook your backyard. Who doesn’t love a main-floor master bedroom that overlooks your private backyard? The 2 additional bedrooms on the main level are perfect additional bedrooms, an office, workout area, or so many other different options! The full  bathroom has been updated and includes washer/dryer hookups hook ups for convenience. Walk through the sliding glass doors to your back deck that’s great for sitting, relaxing, or drinking your favorite beverage while the sun goes down. Plus, the large, fenced-in backyard has plenty of room for your furry friends (or any friends really) to run around while you entertain your guests and BBQ all summer long. The backyard additionally features a storage shed that’s convenient for housing your outdoor equipment, lawn toys, etc. You don’t have to stress about parking with the long, spacious driveway and plenty of street parking. The location is great: you are within walking distance to Sherrelwood Park, dining, shopping, and you have easy access to Downtown Denver, I-25, I-36, and so much more! Please view the photos, schedule a showing, and come and look at your new home! Virtual tour: http://tours.visutour.com/701-drake-st/",remodeled
25,"$3,500,000","265 Skyhill Dr, Golden, CO 80439",5,https://www.zillow.com/homedetails/265-Skyhill-Dr-Golden-CO-80439/13755515_zpid/, House,5,"6,711",Jennifer Davenport,303-919-4891,LIV Sotheby's International Realty,"Impressive in its high quality finishes & captivating snowcapped mountain views, this well built home offers all you've been seeking  in ultimate Colorado living. Located within a gated community of 6 homes set on large acreage lots, this property is 5 minutes from I-70, 30 minutes to downtown Denver & directly in front of stunning Continental Divide views so rarely seen from a residential property. Top-end remodel, open floor plan & main level living provide for everyday comfort & grand entertaining! A circular drive leads to a porte cochere for guests & a 4 car oversized garage for the family. Front deck coaxes one to take a moment to relax & enjoy the serenity. Glass entry opens to a wide foyer that points toward the great room, snowcap views & wide view deck. Expertly laid marble flooring radiates heat through the foyer, great room, hearth room & kitchen. Engineered dark stained hardwood in the dining room master & den provide a handsome compliment. Antique doors, vanities & stained glass, reclaimed beams, barnwood & built-ins, natural stone walls & countertops, one-of-a-kind lighting, hammered copper plus custom wrought iron fireplace enclosures, banisters & railings mingle together throughout the home to create its unique pallet. Main level living features a mud room with cubbies, access to enclosed dog run & brick flooring that extends into the roomy laundry, powder bath & walk-in pantry. Thermador appliances include refrigerator, 2 refrigerated drawers, microwave, 6-burner range with griddle, oven, steam oven, warming drawer & pot filler; Miele dishwasher.  Two undermount hammered copper sinks are equipped with reverse osmosis & insta-hot. Raised bar seating, hearth room, 2nd dining area & great room all open to one another. Den off luxurious master could be a nursery. Walk-out focuses on the view featuring 2 en-suite bedrooms, bonus room for study or gym, 2 Jack 'n Jill bedrooms, recreation room, 2nd kitchen, pantry, theater + 2nd laundry/storage/workshop.",remodeled
26,"$3,495,000","63 Point View Pl, Blue River, CO 80424",4,https://www.zillow.com/homedetails/63-Point-View-Pl-Blue-River-CO-80424/194069970_zpid/, House,5,"3,657",Luke Paffrath,970-453-0466,Paffrath & Thomas R.E.S.C,"Here’s your chance to own a completely remodeled Summit Estates home that sits on 2.47 acres. With stunning views of the Breckenridge Golf Course and the Ten-Mile Range, this is a property you don’t want to miss out on. Remodels include the large kitchen, great room, and bathrooms. It also features a home office, multiple fireplaces, main level master bedroom, covered BBQ area, a 3 car garage & access to National Forest right out your back door.",remodeled
27,"$675,000","16600 E Prentice Pl, Centennial, CO 80015",3,https://www.zillow.com/homedetails/16600-E-Prentice-Pl-Centennial-CO-80015/13118388_zpid/, House,4,"3,133",Luke Brenning,303-790-7200,EXIT Realty Denver Tech Center,"Welcome to your beautifully remodeled 3 bed/3.5 bath home in Piney Creek!  New A/C system, Newer Roof and Furnace!  Entering the home you’ll notice tons of natural light that and spacious vaulted ceilings.  The entire main floor has all new Luxury Plank Vinyl flooring and new paint.  Enjoy the updated staircase with new carpet and walk under an open walkway overlooking the spacious living room with beautiful custom wall panel moulding for that elegant touch.  The living area opens to a dining room with vaulted ceilings, a beautiful chandelier and sliding glass doors to the backyard deck.  The gorgeous kitchen has all new white cabinets, Quartz countertops, a unique marble tile backsplash, all new stainless appliances, satin bronze pulls and fixtures and flows into the cozy family room.  Here you find your gas fireplace with white brick surrounding, a custom mantle and a new ceiling fan.  Also on the main floor is a rare and coveted Primary bedroom with vaulted ceilings, custom wall panel moulding and sliding barn door to the en-suite bathroom.  Walking into the bathroom you feel a sense of class and luxury with the marble countertops, dark wood vanity and the stunning tile in the huge walk in shower complete with extra rain shower head.  On the main floor there is also a full guest bath with a walk in shower with white subway tile in a herringbone pattern and a stunning tile flooring.  Head up stairs with all new carpet throughout and a catwalk to keep the home airy and open.  There is a loft area which is perfect for an office or rec space.  There are 2 guest bedrooms both with new paint and carpet as well as an updated shared bathroom with an entrance from each guest room, marble countertops, new fixtures and white subway tile in the shower.  The finished basement has a half bath, plenty of storage and space that could be used as a 4th bedroom! The HOA includes pool, clubhouse, tennis and basketball courts. Don't miss your opportunity to make this your home!",remodeled
28,"$285,000","170 Queen City Cir, Parachute, CO 81635",3,https://www.zillow.com/homedetails/170-Queen-City-Cir-Parachute-CO-81635/62921581_zpid/, House,2,"1,248",Julian Hardaker,970-309-5169,The Best Way Home Real Estate,"This move-in ready home has just undergone a thorough remodel with new flooring, paint, kitchen counters, kitchen appliances and re-finished cabinets. The home sits on a great fully fenced corner lot. across from the Elementary School.",remodeled
29,"$875,000","366 N Ogden St, Denver, CO 80218",3,https://www.zillow.com/homedetails/366-N-Ogden-St-Denver-CO-80218/13346459_zpid/, House,2,"2,200",Darren Fogel,303-883-2252,MB Denver Colorado Realty Source,"Across from Alamo Placita Park.  Completely remodeled throughout.  Light and bright with tons of windows, open floor plan, large rooms, all new interior and exterior paint, all new flooring including LVT throughout the main level (original hardwoods underneath), new tile in both bathrooms and new carpet in the basement.  Brand new kitchen including all new soft close cabinetry with undercabinet lighting and custom door hardware, brand new stainless steel appliances including gas stove and hood, custom quartz countertops and tile backsplash, walk in pantry, both bathrooms completely remodeled with designer tile floors and surrounds with custom glass doors and frames, crown molding, 2 fireplaces, new central A/C, solar, new windows including egress window in basement bedroom, all new designer lighting, plumbing and hardware fixtures throughout, new doors, large front covered porch and covered back patio, 2 car detached garage with new door and opener, professionally landscaped with partial fence and sprinkler system.  Close to everything including parks, trails, restaurants, bars, shopping, Downtown Denver, Cherry Creek, plus much more!!!",remodeled
