,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$5,275,000","4105 Indian Trl, Destin, FL 32541",7,https://www.zillow.com/homedetails/4105-Indian-Trl-Destin-FL-32541/45965772_zpid/, House,8,"11,182",Kathryn R Bowman,251-455-8177,Corcoran Reverie Destin,"Set your sights on this fully remodeled, waterfront home in the heart of Destin that presents an 8 car garage and a separate Mother in-law suite or guest quarters.  This gated residence will greet you with 100 feet of water frontage on Choctawhatchee Bay within a .88 acre lot and includes a private dock with boat slip and lift, a white sanded beach area, an oversized private pool with a charming water feature and hot tub, and a grand covered patio suitable for outdoor entertaining.  The interior features 5 bedrooms, 5 full bathrooms with 2 additional half bathrooms and boasts 11,000 square feet of living space.  There is a 2 bedroom, 2 full bathroom apartment that sits above the garage and holds an exclusive entry into the residence if desired. The apartment has a full kitchen, living area with fireplace, and balcony with a view of the grounds from the second level.  In the main residence, the open concept maintains luxury vinyl plank throughout the main floor, charming archways with crown molding, and several sets of French doors to let in natural light under 12 foot ceilings. The main kitchen area has been fully reconfigured to showcase an oversized kitchen island with a shiplap accent wall, Quartz countertops throughout, and stainless steel Monogram GE appliances (an 8 burner gas stovetop with range, double oven set, sub-zero refrigerator and freezer, microwave, dishwasher, and an ice maker). Off the kitchen is a formal living area, large family room and the formal dining room all with water views. The main floor is also home to an office, one and a half bathrooms, 2 laundry rooms, and separate mud room. Continue up the spiral staircase to the second level where you will find 4 additional and spacious bedrooms with 3 private bathrooms and the Master Bedroom with en-suite. White Oak can be found in the common areas with Porcelain tile in the bathrooms on this level. In the Master bedroom, you will wake up to breathtaking views of the water and may walk out onto the balcony to sip your morning coffee or cozy up in your private sitting area. As you enter into the master bathroom you are greeted with a spa-like feel to include a free standing tub and separate shower with a glass door enclosure, two separate vanity areas, a private laundry room, and a large walk in closet. Take the elevator to the 3rd floor where you will find a huge flex room with additional attic storage. The home has been completely remodeled to embody a blank and luxurious slate for the next owner to come make it their own.

All listing information to be checked and verified by Buyer prior to a closing.",shiplap
11,"$800,000","13327 Susan Dr, Hudson, FL 34667",3,https://www.zillow.com/homedetails/13327-Susan-Dr-Hudson-FL-34667/46458563_zpid/, House,3,"2,118",Tina Garrison,813-477-4842,Re/Max Premier Group,"Your Own Piece of Paradise!! This Stunning Waterfront Home is on a canal and just minutes from the Gulf of Mexico!  You will be amazed when you walk in the front door of this Newly Remodeled Home.  Updates include a Brand New Kitchen with Beautiful Cabinets, Quartz Countertops, all new Appliances and a Breakfast Bar area with Shiplap accents. The Dining area is very large, has extended Cabinets and a view you will LOVE.  Downstairs also features a Large Living Area, Den/Bonus Room, Inside Laundry plus 2 Bedrooms and 2 full Baths.  Walking upstairs, you will notice the Beautiful Stairway leading you to your Master Bedroom Suite with a Bonus Room/Sitting Area, Full Bath, Walk in Closet, and Sliding Doors to access the Balcony which has all New Wood, Fiberglass Decking and Luxury Waterproof Plank Flooring on top, as well as Tongue and Groove Pine Ceiling.  Other upgrades include 2 New A/C Units with new Ductwork and Insulation Downstairs, New Electrical Panel and Wiring downstairs, New PEX Water Lines throughout the home, New Tankless Hot Water Heater, New Aluminum Impact Window and Sliding Glass Doors, Pumped in Foam in the Blocks which helps with your Electric Bill! The Block Walls have also been reinforced with additional concrete in the cells, New Interior Doors with all New Trim, New Exterior Fiberglass Doors with Impact Glass, New Fascia & Soffits, New Stucco all around the bottom of the Home and New Hardie Board around the Top of the Home.  Outside, you will notice New Vinyl Fencing, an outside Shower, Brick Pavers in the Front and Back Yard which makes it great for entertaining your friends while grilling and enjoying your New Top of the Line Hot Tub, New Floating Dock and Kayak Launch Platform, New Dock with a Boat Lift that also has a canopy Cover!! Come today to see this Beautiful Waterfront Home, it won't last long in this market!",shiplap
12,"$649,000","212 Nancy Ave, Panama City Beach, FL 32413",3,https://www.zillow.com/homedetails/212-Nancy-Ave-Panama-City-Beach-FL-32413/42801389_zpid/, House,2,"1,560",Stephen K Hachey,813-642-6030,Flat Fee MLS Realty,"Are you ready to live in your very own tropical paradise? This gem is located only 2 blocks from the ocean! It is only a short walk to lay in the sand or watch the breathtaking sunsets on a very secluded beach away from tourists. Located on the very desirable west end of the beach and in the even more desirable Gulf Vista Community which is the only community on the west end of the beach that has 1/3 acre lots and is a golf cart friendly! Here is one of the best parts, you are just a 7 minute drive from pier park which has everything from shopping, restaurant's, fun for the kid's or just to catch a movie at the Imax movie theater! This home features 9,000 gallon pool with water fall! You will be paying very little in electricity cost since this pool features a super high efficiency variable speed pool pump system. Sunbathe along side the pool or have a picnic on the all stone round table alongside the pool.

 

Large Shed for storage is located at the back of the property.

 

The Florida room features wall to wall windows, shiplap ceiling and fireplace for the chilly winter nights.

 

When the day of fun is over, retreat to the large master bedroom with a peaceful corner fireplace. The master bathroom has it's own whirlpool tub for relaxation.

 

Entertaining guests? this super large family room is perfect space. Large cathedral ceilings that reach 12 feet tall at the center give this already large room just that extra touch of grandeur. 

 

Kitchen is perfect for making meals and entertaining guests which you can serve food and drinks right the breakfast bar that can seat 4.

 

Located at the other end of the home from the master bedroom, you will find two guest bedrooms which share there own full size bathroom.

 

Large 2 car attached garage makes it very convenient for parking.

 

This home has one more special detail that you will be hard pressed to find in any other home. This home has a $20,000.00 heating and cooling system which features a wholes house H.E.P.A air purification system, Whole house electronic air cleaner, Whole hose Super High efficiency dehumidifier, and a 20 S.E.E.R. Ultra High efficiency Daikin heat pump system. The entire duct work has been Aeroseal for maximum air tightness as well.

 

Comes see this gem for yourself!",shiplap
13,"$59,000","1611 Gallahad Dr, Lakeland, FL 33810",2,https://www.zillow.com/homedetails/1611-Gallahad-Dr-Lakeland-FL-33810/2110003011_zpid/, Home,2,960,Whitney Campbell-conkey,863-800-9630,"Pelican's Nest Mobile Home Sales, LLC.","Check out this charming house in Foxwood Village! Newly upgraded bathrooms and kitchen flooring.  No carpet in main rooms. Tons of storage space with office and 2 sheds.  Handicap ramp at entrance of the home. Inside laundry. Option to purchase golf cart for $2,000. **Home is sold unfurnished.**    Foxwood Village is a 55+ community located in Lakeland, FL. 80/20 rule applies. Two pets allowed, under 40 pounds. No aggressive breeds. Motorcycles allowed. Nearby shopping, dining, and entertainment. Lot Rent $890. $130 monthly spectrum package. $58 Monthly Pass Thru Tax.      KITCHEN: 13 x 16  âEUR¢ NEW Vinyl Plank Flooring  âEUR¢ Window Coverings  âEUR¢ Refrigerator - Whirlpool with ice maker  âEUR¢ Range - Kenmore with vent hood  âEUR¢ Microwave - Whirlpool (built in)  âEUR¢ NEW Dishwasher - LG  âEUR¢ NEW stainless-steel sink  âEUR¢ Pine cabinets  âEUR¢ Pantry - Located Off: Office    LAUNDRY:  6 x 6   âEUR¢ Washer: Kenmore   âEUR¢ Dryer: Kenmore  âEUR¢ Vinyl Flooring  âEUR¢ Cabinets  âEUR¢ Located Inside - Off: Kitchen    LIVING ROOM: 14 x 19  âEUR¢ Laminate Flooring  âEUR¢ Window coverings  âEUR¢ Ceiling Fan with light  âEUR¢ Storm door    MAIN BATH: 8 x 8  âEUR¢ Laminate Flooring  âEUR¢ Window Coverings  âEUR¢ Newly updated  âEUR¢ Single Sink  âEUR¢ Tub/Shower  âEUR¢ Mirrored Medicine Cabinet  âEUR¢ Shiplap walls    MASTER BEDROOM: 12 x 13  âEUR¢ Laminate Flooring  âEUR¢ Window Coverings  âEUR¢ Walk-In Closet: 6 x 6  âEUR¢ Ceiling Fan with light    MASTER BATHROOM: 6 x 11  âEUR¢ Vinyl Plank Flooring  âEUR¢ Newly updated  âEUR¢ Single Sink  âEUR¢ Walk-In Shower  âEUR¢ Mirrored Medicine Cabinet    GUEST BEDROOM: 11 x 11  âEUR¢ Laminate Flooring  âEUR¢ Window Coverings  âEUR¢ Ceiling Fan with light  âEUR¢ Walk-In Closet: 3 x 5    OFFICE: 8 x 9  âEUR¢ Carpet Flooring  âEUR¢ Window coverings  âEUR¢ Walk In Closet: 3 x 9  âEUR¢ Lots of storage space    SUNROOM: 12 x 15  âEUR¢ Concrete Flooring  âEUR¢ Located Off: Kitchen    SHED: 8 x 10    2nd SHED: 5 x 6    PATIO: 6 x 8  âEUR¢ Pavers    DECK: 10 x 15  âEUR¢ Wood flooring    EXTERIOR:  âEUR¢ Vinyl  âEUR¢ Double Pane Windows  âEUR¢ Gutters  âEUR¢ Double Carport  âEUR¢ Handicap ramp  âEUR¢ Double Driveway  âEUR¢ Roof Type: Shingled  âEUR¢ AC: Unknown    COMMUNITY:  âEUR¢ Clubhouse  âEUR¢ Swimming Pool  âEUR¢ Jacuzzi  âEUR¢ Sauna  âEUR¢ Fitness Center  âEUR¢ Shuffleboard Courts  âEUR¢ Library  âEUR¢ Laundry Facilities    The above information is not guaranteed. It is the buyer's responsibility to confirm all measurements, fees, rules and regulations associated with this particular park. This mobile home is sold ""As Is"" as described in the description above. There are no warranties or guarantees on this mobile home.",shiplap
14,"$215,000","1038 NW 83rd Ave #A58, Plantation, FL 33322",2,https://www.zillow.com/homedetails/1038-NW-83rd-Ave-A58-Plantation-FL-33322/43037410_zpid/, Condo,2,"1,114",Neta Ann Twito,561-801-0643,Best of Luxury Realty Corp.,"This is a rare find! This beautifully updated, sought after corner unit,  2/2 is exactly what you've been looking for. Natural light pours through every window into a spacious living and dining area. Bright white kitchen with gorgeous shiplap & recessed lighting ceilings & equipped with a full-size washer & dryer. Off the dining area a bonus/enclosed sunroom that can be used as den, office or added guest space. The primary bedroom features a recently updated modern farmhouse en-suite bathroom with glass enclosed shower. Enjoy views of the water from the bedroom and the quaint patio area. Second bedroom has a wonderful view of the yard & water. 2021 A/C & 2021 Water Heater.  55+ Community features shuttle, activities, pool & tennis courts as well as walking trails. Don't wait!",shiplap
15,"$637,500","9062 Whitfield Dr, Estero, FL 33928",3,https://www.zillow.com/homedetails/9062-Whitfield-Dr-Estero-FL-33928/61893517_zpid/, House,3,"2,532",Pete Apostolou,727-822-8100,Century 21 Listsmart,"Completely remodeled and renovated waterfront home in the highly sought-after Cascades at Estero gated community. This sprawling and open-concept 3 bedroom, 2.5 bath ranch provides over 2,500 square feet of air-conditioned living space, with an attached 2-car garage and more than 250 square feet of covered patio with breathtaking views of the lake. The house updates include: new hardwood, tile, and carpet flooring; new kitchen cabinets with granite countertops and a large granite island with pendent lighting; crown moulding throughout; shiplap and accent walls; a state-of-the-art fireplace; vaulted ceilings in the master bedroom; recessed lighting; and new appliances, including refrigerator, dishwasher, oven, sink, microwave, washer, and dryer. The active 55+ Cascade at Estero community also boasts plenty of amenities and activities, including a state-of-the-art clubhouse facility, indoor and outdoor pool/spa, tennis and pickleball courts, and fitness center.",shiplap
16,"$2,985,000","1722 Club Dr, Vero Beach, FL 32963",3,https://www.zillow.com/homedetails/1722-Club-Dr-Vero-Beach-FL-32963/45237159_zpid/, House,4,"3,459",Patricia Mays,772-713-4584,Dale Sorensen Real Estate Inc.,"Palm Beach Chic 2019 Remodel w/no expense spared! Chef's kitch-Wolf Range, Asko dishwashers, warming drawer, cocktail bar, Lilly Pulitzer wallpaper, plantation shutters, shiplap, double crown, marble, tile,& wood floors! Restoration hardware fixtures & Chandeliers, Impact doors/windows/fenced yard & resort pool area. Steps to ocean, no HOA! Metal Roof 2019. Sizes approx/subj to error.",shiplap
17,"$449,000","17484 Old Harmony Dr APT 102, Fort Myers, FL 33908",2,https://www.zillow.com/homedetails/17484-Old-Harmony-Dr-APT-102-Fort-Myers-FL-33908/81888795_zpid/, House,2,"1,641",Jamie M Lienhardt,239-565-4268,"Royal Shell Real Estate, Inc.","NATURAL BEAUTY SURROUNDS THIS FIRST-FLOOR RESIDENCE! FABULOUS LIGHT & BRIGHT RESIDENCE! Excellent condition within this 2 bedrooms PLUS den, 2 baths, SPACIOUS 2 CAR GARAGE with PLENTY of room for outdoor toys! RECENTLY UPDATED: 2021-Stainless fingerprint resistant stainless steel kitchen appliances. 2020- luxury vinyl plank flooring, carpet, shiplap wall, ceiling fans, door hardware, electrical outlets & switches, open concept kitchen, alcove/built-in shelves in Great Room & garage door opener. 2019-Shaker style cabinets, Cambria quartz counters, whole house water filtration system, programmable thermostat, seamless glass shower & wireless speaker in owner's bath. Open concept Great Room plan allows plenty of room to relax...extra large lanai allows you to view sunsets & nature in the preserve. Emerson Square is ideally located near shopping, entertainment, restaurants, malls, FGCU, international airport, sugar sand beaches with a nearby public boat ramp. This residence is nestled in the quietest part of the commnity yet moments to the fitness room, on-site library, community pool & clubhouse. Do your research & you will see there is NO OTHER CONDO to compare! #BESTDEAL",shiplap
18,"$460,900","5325 NW Buena Ct, Port Saint Lucie, FL 34983",4,https://www.zillow.com/homedetails/5325-NW-Buena-Ct-Port-Saint-Lucie-FL-34983/66210913_zpid/, House,2,"2,272",Nicolas Rajtman,,"Zillow Homes, Inc.","Prepare to be impressed with this beautifully landscaped, superbly maintained, 4 bedrooms, and 2 bathroom home on a substantial lot located in Port Saint Lucie! The formal dining room and living room greet you as you enter the home. You will fall in love with the eat-in kitchen, complete with a breakfast bar overlooking a bonus room with multiple uses.  The primary bedroom features a large closet and an ensuite with a soaking tub and a walk-in shower. The backyard of this home is meant for relaxing and entertaining. It features a substantial screened patio and relaxing pool, surrounded by the ample fenced backyard. This beautiful home is centrally located near the Florida Turnpike, shopping, eateries, and schools. Do not miss seeing this remarkable home!",shiplap
19,"$214,300","2218 W 2nd St, Jacksonville, FL 32209",3,https://www.zillow.com/homedetails/2218-W-2nd-St-Jacksonville-FL-32209/82977645_zpid/, House,2,"1,472",Angela James,,"Zillow Homes, Inc.","Check out this cozy 3 bedroom, 2 bathroom home near downtown Jacksonville. Head inside to discover the large open floor plan with over 1400 square feet of space. The spacious living room is perfect for relaxing and entraining all your guests. You will love preparing mouth-watering meals in the ample-sized kitchen featuring black appliances, plenty of cabinets, and a breakfast bar. After a long day, retreat and relax in the primary bedroom featuring an en suite bathroom showcasing a large soaking tub and a walk-in closet. The remaining bedrooms make for a perfect home office space and guest rooms. Enjoy living minutes away from historic San Marco, offering several dining and shopping locations. This home is also within minutes of local schools and access to I-95.",shiplap
20,"$322,900","2405 Haddington Ct, Orange Park, FL 32065",4,https://www.zillow.com/homedetails/2405-Haddington-Ct-Orange-Park-FL-32065/43688596_zpid/, House,2,"1,543",Angela James,,"Zillow Homes, Inc.","Prepare to fall in love with this stunning, 4 bedroom, 2 bathroom brick home that sits on a quarter-acre of land. Head inside, to be welcomed to a roomy living room with a beautiful stone fireplace that’s great for snuggling up next to on cold winter nights. Continuing through the home, you will find a spacious bonus room complete with tile floors and ample space for entraining. Step outside to find your private oasis complete with a covered back porch, fenced-in backyard, and the star of the home a sparkling inground pool. Retreat and relax in the primary bedroom that features an en suite bathroom for the ultimate level of privacy. This home is located within minutes of NAS JAX and local schools. You will also have quick access to I-295 making your commute a breeze.",shiplap
21,"$279,900","26908 Honeymoon Ave, Leesburg, FL 34748",3,https://www.zillow.com/homedetails/26908-Honeymoon-Ave-Leesburg-FL-34748/52421497_zpid/, House,2,"1,858",Veronica Figueroa,,EXP REALTY LLC,"You are going to love this charming 3 bedroom, 2 bathroom home in Leesburg! Enter through a screened front porch to find yourself in a cozy open-concept living room that glows with warm natural lighting. You will love cooking in the kitchen, which boasts a breakfast bar and ample cabinet space. A separate dining area sits adjacent to the living room. Next, journey into the primary bedroom, a peaceful retreat that comes complete with an en suite bathroom and an enter-in closet. A Florida room sits at the rear of the house, an ideal place to entertain guests or relax with a morning cup of coffee. Just a short drive from both US 27 and Florida's Turnpike, this home is perfectly situated to provide you with easy access to any shopping or entertainment you need!",shiplap
