,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$224,900","5051 NE 23rd Ave, Ocala, FL 34479",3,https://www.zillow.com/homedetails/5051-NE-23rd-Ave-Ocala-FL-34479/45846027_zpid/, House,2,"1,450",Karen Sweat,407-730-9971,Ihome Realty LLC,"Welcome, Home To This Amazing 3 bedroom 2 bath home!! located in a lovely neighborhood,  The house features one car garage and a large fenced back yard. Step inside to view this impressive spacious floor plan which is functional and versatile for all your various living needs. The home features many upgrades such as Brand New Gourmet kitchen cabinets, NEW Granite Countertop, Stainless Steel Appliances, Brand NEW Laminate Flooring Throughout, NEW electric panel, NEW light fixtures, NEW garage door and motor,  NEW doors/closets, fresh paint in and out, renovated bathrooms and so much more. The Roof is new from 2020 (30 years shingles) and the Ac system from 2017. Conveniently located near major highways, shopping, restaurants, and entertainment. All measurements should be verified by the buyer for accuracy.",fresh%20paint
11,"$217,000","8413 Williamsburg Cir, Pensacola, FL 32514",2,https://www.zillow.com/homedetails/8413-Williamsburg-Cir-Pensacola-FL-32514/44631406_zpid/, House,3,"1,282",Tina Mcghee,850-723-8203,Connell & Company Realty Inc.,"A wonderful two bedroom/two bath; one half bath; one car garage patio home  conveniently located close to all Pensacola has to offer.  The property has recently been updated.  Fresh paint throughout; new flooring, counter tops, backsplash,  stainless appliances along with a new roof in 2021. Each bedroom has a private bath. The addition of crown molding and the barn door concept adds a very current up to date vibe.  The property features a fenced, shaded backyard with an open patio.  The home has been meticulously updated and maintained.  Call today to schedule your appointment to see this home.",fresh%20paint
12,"$309,500","2675 Ravine Hill Dr, Middleburg, FL 32068",4,https://www.zillow.com/homedetails/2675-Ravine-Hill-Dr-Middleburg-FL-32068/80761289_zpid/, House,2,"1,817",Robert A Crecelius,904-502-3014,All Real Estate Options Inc,"HIGHEST & BEST DUE BY 1/26 @ 7pm.  Seller reserves right to make decision at any time.   NEW ROOF (2018), NEW AC (2021), Fresh Exterior Paint (2021).  This 4/2 offers an Open Floorplan w/Beautiful Upgraded Kitchen featuring Stainless Appliances, Granite Counters & Breakfast Bar. Formal Area in front of home could be Formal Living/Dining or double as a Great Home Office.  Spacious Family Room w/Wood Floors. Owners Suite has Walk-in Closet and a Bathroom with Dual Vanities, Garden Tub & Walk-in Shower.  3 More Bedroom on other side of home with a 2nd Full Bath. This home is all about the Fully Fenced Backyard & Lakefront Views....with the Covered Patio, Open-Air Extended Patio & Summer Kitchen.  Home is eligible for 1st Time Buyer Programs call Realtor for details and lender contact",fresh%20paint
13,"$240,000","69 Pecan Course Loop, Ocala, FL 34472",3,https://www.zillow.com/homedetails/69-Pecan-Course-Loop-Ocala-FL-34472/45926512_zpid/, House,2,"1,341",Lisett Molina-Gonzalez,954-778-4497,Homerun Realty,"Located in the beautiful, established neighborhood with NO HOA.  3 bedroom, 2 bathrooms 2 car garage. Meticulously maintained home set up for family living and entertaining. This home boasts large master suite with large walk-in closet. Home also includes a formal dining room and large living home.  Completely fenced-in backyard with a relaxing view of the backyard with mature landscaping. Over 2,200 square feet of space for you to love. A kitchen that offers lots of cabinet space. Split bedroom plan. Roof 2019, AC 2015. Ceramic throughout the entire house, no carpet. It is minutes from downtown Ocala, the YMCA and Jervey Gantt Park. This is a great opportunity to take this charming home, add your personal touches and make it your own. Schedule your showing today.",fresh%20paint
14,"$445,000","15109 Lyneburg Ave, Pt Charlotte, FL 33981",3,https://www.zillow.com/homedetails/15109-Lyneburg-Ave-Pt-Charlotte-FL-33981/81789873_zpid/, House,2,"1,889",Traci Creighton,941-451-9419,Keller Williams Island Life Real Estate,"SOUTH GULF COVE!!  This is your chance to buy a beautiful 3 bedroom 2 bathroom home in meticulous condition and very well maintained.  The Seller's attention to detail is evident as soon as you pull up to the property.  The tile roof and fresh exterior paint give this home a Mediterranean flair. The home sits on a quiet street and has a backdrop of woods. For hours of entertaining you will find a large screen lanai and beautiful backyard with a brand new pergola. Once inside the double glass doors you will find a large open living room and dining room with tile floors.  The Kitchen has plenty of cabinets for storage, all new appliances, and granite countertops. The split floor plan offers two bedrooms on one side of the home with large bathroom and a Master bedroom suite fit for a King on the opposite side of the home.  The master bathroom has a huge roman shower and separate jetted tub plus dual vanities. South Gulf Cove is a premiere waterfront community with private boat ramp and 58 miles of private canals for fishing close to Boca Grande and Englewood Beaches. In South Gulf Cove the HOA is optional and there are no No CDD fees. This property is ready for its next owner and is priced to sell. Don't miss this chance to live in a private community close to two of the areas best beaches, dozens of restaurants and boutique shopping.",fresh%20paint
15,"$215,000","1528 Blountstown St, Tallahassee, FL 32304",3,https://www.zillow.com/homedetails/1528-Blountstown-St-Tallahassee-FL-32304/45611534_zpid/, House,2,"1,722",W. Kim McAllister,850-591-4340,Armor Realty Of Tallahassee,"** Spotless. **  New roof 2018, remodeled kitchen with new cabinets and granite tops, gleaming red oak hardwood floors, new paint, new doors, newer windows.  Double ovens, and large eat-in-kitchen area too. Handicapped accessible bathroom and shower. Cedar lined master closets. Custom wood stove.  Office / study area. Security system. Almost .5 acres. Blooming fruit trees. 2 car carport. Shed. Close to shopping, restaurants, & schools. One owner home and in great shape.",fresh%20paint
16,"$379,900","2120 Watersedge Dr, Deltona, FL 32738",3,https://www.zillow.com/homedetails/2120-Watersedge-Dr-Deltona-FL-32738/47963724_zpid/, House,2,"1,891",Rob Jones,844-448-0749,Offerpad Brokerage,"Immaculate POOL HOME in quiet established neighborhood. Enormous lot with mature landscaping. Brick exterior with covered front entrance and side entry to 2 car garage. Additional brick 1 car garage in back. Split floor plan with plantation shutters and hardwood floors throughout. Stunning eat in kitchen with granite countertops, custom cabinetry, and subway tile. Built in oven, microwave and ceramic cooktop. Florida room off kitchen. Brick wood burning fireplace in living room. Screened in lanai with a gorgeous pool and private fenced backyard. Newly resurfaced pool! Fresh interior paint! Come see this beautifully maintained, move-in ready home today!",fresh%20paint
17,"$220,000","11352 Grandville Dr #179, Temple Terrace, FL 33617",2,https://www.zillow.com/homedetails/11352-Grandville-Dr-179-Temple-Terrace-FL-33617/45115445_zpid/, Condo,3,"1,110",Eboni Stiff,813-464-5616,Allure Realty LLC,"COMPLETELY RENOVATED!! Ready to move in or purchase as a rental option. This townhome has brand new floors, countertops, updated GFCI wall sockets, never used stainless steel kitchen appliances, brand new kitchen cabinets, never used toilets, brand new light fixtures, window treatments and fresh paint throughout the entire townhome.  This townhome sits on the corner and has a privacy fence around the backyard that is equipped with a storage. The HOA fee includes outside ground maintenance, water, sewer, and maintenance of community pool. You do not want to miss the opportunity to own this home! All dimensions are approximate, buyer and buyers agent must verify.",fresh%20paint
18,"$189,000","19201 Collins Ave #623, North Miami Beach, FL 33160",Studio</li><li,https://www.zillow.com/homedetails/19201-Collins-Ave-623-North-Miami-Beach-FL-33160/103452638_zpid/, Condo,"class="""">1",410,Jessica Elmaleh,786-306-2404,World Class Realty,Beautiful large studio with side beach view in Marco Polo Hotel. No rental restriction. Not in hotel program. Great location on the beach in sunny isles. Easy to show.,fresh%20paint
19,"$260,000","228 SW Taylor Gln, Lake City, FL 32024",5,https://www.zillow.com/homedetails/228-SW-Taylor-Gln-Lake-City-FL-32024/62552648_zpid/, Home,2,"2,364",Nathan Claire,904-419-7694,One Realty Corp,"Welcome Home! This property is one of a kind! Built in 2009, this 5 bed 2 bath, nearly 2400 sq. ft home has been fully renovated inside and out. Boasting all new vinyl plank flooring, new granite countertops, all new stainless steel appliances, and fresh paint throughout. This home sits on a 5+ acre lot to give you all the space you need for peace and relaxation. Property also features a shed/outbuilding perfect for storage or to use as a workshop. Bring your best offer today, this will not last long!",fresh%20paint
20,"$369,000","5320 Coquina Shores Ln, Port Orange, FL 32128",4,https://www.zillow.com/homedetails/5320-Coquina-Shores-Ln-Port-Orange-FL-32128/89875854_zpid/, House,3,"1,941",Grace Martin,352-871-1652,Keller Williams Realty Florida Partners,"Beautiful lake front single family home is calling for its new owner! This meticulously maintained 4 bedrooms with 2.5 baths home is located in one of the most sought-after neighborhoods in Port Orange. Open floor plan, once you open the door, you are welcomed by a spacious living room connecting with a great room which gives you plenty of space for family activities. Beautiful big windows in each room. You will be amazed how much natural light you will get during the day time. Master bedroom is downstairs with a full bath and walk in closet, nicely separates with all three nice size guest rooms upstairs. Nice size backyard with a deck and fence, great  for family gathering, outdoor activities for your kids and fur babies. Tons of upgrades has been done, including but not limited to 2020 air conditioning, new carpet for all guest rooms and stairs, new interior and exterior paint, new toilets and light fixtures, 2020 refrigerator etc. Conveniently located in the center of Port Orange, easy access to Port Orange Pavilion, AdventHealth ER, all major stores and I95. Claim your ownership before this beauty is taken! This home has it all! All the information is intended to be accurate but cannot be guaranteed.",fresh%20paint
21,"$550,000","108 Antilla Rd, North Port, FL 34287",3,https://www.zillow.com/homedetails/108-Antilla-Rd-North-Port-FL-34287/47587298_zpid/, House,2,"2,217",Joseph Ciarla,941-564-6358,Anytime Realty LLC,"***CREEK FRONT POOL HOME ON .5 ACRE*** Do not miss your chance to own this spacious pool home on a half an acre of land with approximately 206 feet of creek frontage in one of the most sought after neighborhoods in North Port, FL! This 3 bedroom, 2 bath home with additional enclosed outdoor shower is nestled into a peaceful nook of Warm Mineral Springs. Unique and charming elements can be found throughout this 2,217 square feet of living space. The massive front living room features dual ceiling fans, a pass-through to the kitchen and three large windows that let all of that beautiful Florida sunshine in! This space flows through in to the bonus family room, complete with a stunning stone feature wall and wood burning fireplace with natural wood mantle. The bonus family room features pocket glass sliding doors that lead directly out to the pool/lanai and it is adjacent to the oversized and well equipped kitchen. Abundant lighting, plenty of solid wood cabinets, solid surface counters and backsplash along with appliances like a built-in double oven make this kitchen perfect for cooking and entertaining; there is even a pocket glass pass-through window to the lanai for serving your guests cocktails by the pool! There is a lot of ""NEW"" in this home too: New Roof in 2021, New AC in 2017, New Pool Pump in 2021, New Water Heater in 2019, New Pool Heater in 2015 and Fresh Exterior Paint in 2021. The home is also equipped with a whole house reverse osmosis system and, in your backyard oasis, there is a large wooden dock that extends out onto the creek, perfect for viewing wildlife like manatee or for fishing and watching the sun set. This unique waterway is ideal for kayaks, paddleboards, canoes or shallow Jon boats. Breathtaking Gulf Coast beaches are only a 20 minute drive away and North Port offers a growing variety of dining, shopping and entertainment options. Don't miss this rare opportunity; Schedule your appointment to see this beautiful home today!",fresh%20paint
22,"$410,000","209 Brigadoon Point, Orlando, FL 32835",4,https://www.zillow.com/homedetails/209-Brigadoon-Point-Orlando-FL-32835/46201920_zpid/, House,3,"2,770",Lunel Desravines,,Sole International Realty,"Come and see this lovely and charming home located in the Westmoor Community. It has four bedrooms and 2.5 bath and features fresh paint, new roof and an oversized 2 car garage. First floor has master bedroom with multiple walk in closets, fire place and family room. Upstairs you will find the other the 3 bedrooms with breath taking architectural view. The community Amenities include a pool, tennis court and a playground. Located in the Metro West area this house will not last in the market. The property is closed to all major attractions: Disney, Universal, major roads and restaurants. Please call listing agent to schedule or confirm your appointment.",fresh%20paint
23,"$325,000","11840 Country Club Dr, Panama City, FL 32404",4,https://www.zillow.com/homedetails/11840-Country-Club-Dr-Panama-City-FL-32404/42755358_zpid/, House,3,"2,024",Michael Johnson,850-714-7900,CENTURY 21 Blue Marlin Pelican,"This completely remodeled home located in the Sandy Creek Ranch subdivision is the equivalent to a brand new home.  All the work was done by a licensed contractor and the permits are now closed.  The new roof protects this beautiful home with brand new LVP flooring throughout.  The kitchen is complete with new stainless steel appliance, and granite countertops.  The master bedroom suite is on the first floor, with three additional bedrooms upstairs.  The color scheme is beautiful and the abundance of windows bring in amazing light throughout the home.  The interior has a fresh coat a paint, new canned lighting, and feels like home when you walk in the door.  This home is a short drive to shopping, schools, or Tyndall AFB.  Come see this beauty for yourself.",fresh%20paint
24,"$385,000","5138 Parkway Blvd, Land O Lakes, FL 34639",3,https://www.zillow.com/homedetails/5138-Parkway-Blvd-Land-O-Lakes-FL-34639/46354139_zpid/, House,2,"1,457",Fanny Ospina,813-951-1152,Lantes Realty Group LLC,"COMPLETELY REMODELED LOVELY home waiting for new owners to live in and ENJOY for years to come! Walk into this BRIGHT and OPEN space situated in a SERENE OASIS with mature landscaping AND OUTSIDE KITCHEN, NO REAR NEIGHBORS. KITCHEN is inviting with a breakfast bar, large window and NEW APPLIANCES. Opening up to dining and living room with WOOD BURNING FIREPLACE, HIGH CEILINGS and brand FRESH NEW PAINT throughout! Split floor plan makes the master bedroom all the more enjoyable with HUGE walk-in closet, UPDATED MASTER BATHROOM with floor to ceiling tiled shower and pebbled floor. Master bedroom is SPACIOUS with HIGH CEILINGS, extra linen or shoe closet and PRIVATE REAR ACCESS to back yard with sliding doors! The second bedroom has a large window allowing ample natural light and the third bedroom has peaceful view of private back yard. Enjoy entertaining in the big back yard with NO REAR NEIGHBORS or sit back and enjoy the peace and quiet.  and home sits just 1 block away from Piney View Elementary and Middle Schools. This charming home will not last long!",fresh%20paint
25,"$24,900","1481 N Us Highway 1 #4, Titusville, FL 32796",2,https://www.zillow.com/homedetails/1481-N-Us-Highway-1-4-Titusville-FL-32796/2067000698_zpid/, Home,1,672,Molly Buck,321-458-1798,"Four Star Homes, Inc.","2 Bedroom 1 Bath mobile home for sale in all age park, Intercoastal Estates. Located in Titusville in quiet and safe park. Lot rent is 365 a month. Home is located on nice sized lot, backing up to woods which has a beautiful walking nature trail to Chain of Lakes Parks. Recent upgrades made to the home include, New flooring, new paint, new Bath fitter, new carpet in Bedroom and New kitchen Cabinets with fresh paint.  Intercoastal Estates is located close to major shopping , highways, Hospitals and attractions. Close to the river and Downtown Titusville. Don't miss your opportunity to own this affordable home.",fresh%20paint
26,"$590,000","6227 Barton Rd, Plant City, FL 33565",3,https://www.zillow.com/homedetails/6227-Barton-Rd-Plant-City-FL-33565/45010674_zpid/, House,2,"1,870",Paula Meyers,813-967-1942,Charles Rutenberg Realty Inc,"Peaceful, serene living down a quiet treelined country road in a highly sought after area. This country oasis has everything you need for your dream lifestyle. Meticulously maintained 3 bedroom 2 bathroom completely fenced pool home on 1.52 acres mol shows pride of ownership from the moment you drive up the extended paved driveway.  Kitchen equipped with stainless steel double oven, double door refrigerator, and dishwasher. Glass french doors lead to the oversized gathering room which offers stunning views of the sparkling saltwater pool and spa.  Park and plug your RV into the 30amp or 50amp outlets next to the 30x40 metal, steel frame building that can house all your toys.  Relax in your gas-heated pool and spa or entertain under your 30x14 open pavilion with electric. Every outdoor accessory you’ve ever dreamed of, this home has it! In addition, the home has a standing seam aluminum roof, pavers surrounding the fully screened in 14x32 saltwater pool and spa, gas-powered tankless water heater, and all windows replaced, fresh paint, electric gate entry and on well and septic. NO HOA, NO CDD. Don’t delay, schedule your showing today, before it’s too late!!",fresh%20paint
27,"$419,900","5763 Autumn Chase Cir, Sanford, FL 32773",4,https://www.zillow.com/homedetails/5763-Autumn-Chase-Cir-Sanford-FL-32773/58182933_zpid/, House,3,"2,425",Tamara Martin,407-760-0835,Infinity Real Estate Group,"**Multiple Offers Received | Highest & Best due by Wednesday, January 26th at 5:00PM EST** Autumn Chase Home featuring 4 bedrooms, 3 full baths with 2,425 sf and FENCED YARD with lovely POND VIEWS! This well-maintained single-story home is situated on large 75' lot in desirable Seminole County! Recent major updates include NEW ROOF OCT 2020, NEW AC SYSTEM 2021, and NEW EXTERIOR PAINT 2021! Step inside to soaring VOLUME CEILINGS and an open great room with WOOD-LOOK TILE throughout the main living space! Dual flex spaces on either side of the foyer entry work great for formal dining, play room, or home office. This 3-WAY SPLIT floor plan offers 3 FULL BATHS on each end and provides nice separation for the perfect guest suite. Fantastic eat-in kitchen with ample cabinetry and counter space, breakfast bar, closet pantry, STAINLESS STEEL appliances including FRENCH DOOR fridge, pull-down faucet, and glass-tile backsplash! The large primary suite occupies the entire left side of the home with space for a sitting room and sliders that lead out to the back patio ~ TWO WALK-IN CLOSETS and ensuite bath with dual sink vanity, soaking tub, and separate glass-enclosed shower! Large COVERED LANAI overlooks a fully enclosed backyard in white picket PVC fencing with no rear neighbors! Autumn Chase is an impeccably maintained community with quick easy access to the 417, Lake Mary Blvd, SR-434, and 17-92. Just 15-20 minutes from Downtown Orlando, the Orlando-Sanford Airport, cute little shops and eateries in Downtown Sanford, and major retail and restaurants at the Seminole Towne Center.",fresh%20paint
28,"$279,900","178 Kelly Cir, Sanford, FL 32773",2,https://www.zillow.com/homedetails/178-Kelly-Cir-Sanford-FL-32773/47655824_zpid/, House,2,"1,042",Alan Salerno,407-230-7140,Florida Home Team Realty,"MOVE-IN-READY CHARMING UPDATED HOME! Expect to be impressed. Updated Kitchen and Baths, Stainless Steel Appliances, Contemporary paint scheme  in Agreeable Grey, Plank tile flooring throughout, and NEWER Roof! Flex BONUS room! ! This home will not last at the current price! Conveniently located near major highways, shopping, dinning and minutes from Historical Downtown Sanford Riverwalk!",fresh%20paint
29,"$171,500","2160 Bay Dr APT 13, Miami Beach, FL 33141",1,https://www.zillow.com/homedetails/2160-Bay-Dr-APT-13-Miami-Beach-FL-33141/54692592_zpid/, Condo,1,540,Free Valente,305-321-8664,Arena and Company,"Renovated unit on the water, where traditional charm meets modern chic. Outside features include: Unique 1 story gated building directly on the bay, in great condition, with high impact windows, Spanish tile roof, beautiful courtyard with seating area on the water, laundry on premises, street parking (no permit needed). Inside features include: Beautiful kitchen with hardwood cabinets, quartz counter top, under mount sink, white appliances with gas stove. Incredible bathroom with floor to ceiling travertine tile and cast iron bathtub. Refinished terrazzo floors, 9 foot ceilings, ceiling fan, track light, dimmers, fresh paint, and more...",fresh%20paint
30,"$163,000","210 E Desoto St #12, Clermont, FL 34711",2,https://www.zillow.com/homedetails/210-E-Desoto-St-12-Clermont-FL-34711/45332507_zpid/, Condo,2,"1,242",Sherae Blair,407-440-3798,Empire Network Realty,"INVESTOR SPECIAL! 2/2 condo in Clermont's Hillside Terrace community. Rooms are HUGE and spacious and feature a sunroom with french doors! Conveniently located in the city limits with easy access to all shopping, highways, and the beautiful lake Minneola chain of lakes, minutes away from Waterfront Park! Lots of natural light, all tile floors throughout! A fresh coat of paint will be added. Perfect for investors, prime location for airbnb, month-to-month rentals, etc.",fresh%20paint
