,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$324,900","5060 Whitehall Ave, Memphis, TN 38117",https://www.zillow.com/homedetails/5060-Whitehall-Ave-Memphis-TN-38117/42208253_zpid/,3, House,2,0,Anamika Jasani,901-438-1212,"Adams Realty, LLC","Don't miss out on this newly renovated 3 bed / 2 bath home! It has new tile in bathroom flooring , new tub surround and full shower , new vanities in both bathroom , sand and re-stain hardwood flooring , new cabinets in kitchen , new backsplash , all new light fixtures, Quartz countertops, New appliances (ventahood and dishwasher, etc.. Open concept kitchen. Stove will be installed prior to closing. Move in ready!! TEXT listing agent for more details. Owner/Agent.",quartz
11,"$675,000","114 Dudi Trl, Vonore, TN 37885",https://www.zillow.com/homedetails/114-Dudi-Trl-Vonore-TN-37885/81205761_zpid/,3, House,3,"3,442",Krista Freshour,865-776-9608,Honors Real Estate Services LLC,"RARE FIND, Beautiful Basement Ranch sitting on the 11th hole of the Links at Kahite Golf Course! RESORT LIVING in Tellico Village! The main level boasts gorgeous views and a spacious open floor plan. The family room features a see-thru fireplace and trey ceiling with under-mount lighting. Entertain  in your chef's kitchen with oversized island, custom cabinetry, quartz counters, double sink, stainless appliances and spacious eat-in kitchen nook.  Relax and take in the views from your screened deck or enjoy grilling on your separate grilling deck with room for a full size dining set. The main level primary suite offers a spa-like bathroom with jacuzzi, walk-in shower, separate double vanities, and large walk-in closet. Completing the main level is an office with double French doors and closet, and a dedicated laundry area with large sink and loads of cabinetry. Three inch hardwood floors cover most of the main level. 
The walk-out basement offers a kitchenette, wet bar, wine fridge, and cozy second family room and leads out to the patio overlooking the beautiful golf course. There are also 2 bedrooms and a full bath, second office or hobby room (could be golf cart storage) and 290 square feet of walk-in temp controlled storage. 
Additional features: New HVAC, new kitchenAid dishwasher and microwave, incredible view of the golf course, ceiling fans and deep trim throughout, oversized windows, glaze-stained mantle and trim surrounding fireplace, under cabinet lighting, upgraded safety screen on deck, lots of storage, oversized 2-car garage, 9' ceilings in basement. This immaculate home offers you the resort lifestyle you've been waiting for! Located in the resort community of Tellico Village. https://tellicovillage.org
Buyer to verify all information.
Update - Home is currently being painted with Benjamin Moore light gray.  Seller will have the white oak hardwood floors refinished, buyer to choose color with acceptable offer",quartz
12,"$749,900","3444 Tournament Dr S, Memphis, TN 38125",https://www.zillow.com/homedetails/3444-Tournament-Dr-S-Memphis-TN-38125/42345382_zpid/,4, House,5,0,Sheila Ridgway,901-352-1576,"901, REALTORS","Fully Renovated 5B, 3 Full +2 Half Bath Home in the Heart of Southwind! New Roof, Flooring, Kitchen Appliances, Lighting, Double Shower, Hot Water Heaters & Cabinetry!  Open floor plan and Brand New Kitchen with New SS Appliances with Print Shield, New Cabinetry & Island All with Soft Close Cabinets and Beautiful Quartz Counters.  Large Patio w/ built-in Gas Grills and a Large Fire Pit!  Seller Financing Available with 20% down!  Owner will also consider Leasing this home.",quartz
13,"$799,000","2959 Nurick Dr, Chattanooga, TN 37415",https://www.zillow.com/homedetails/2959-Nurick-Dr-Chattanooga-TN-37415/41409226_zpid/,4, House,6,"4,826",Jay Robinson,423-903-6404,Keller Williams Realty,"Newly renovated home in the desirable and convenient North Chattanooga community of Stuart Heights. The primary living areas provide open spaces that promote an atmosphere ideal for comfortable every day living, as well as entertaining. Upon entering the front doors, you are treated with a sweeping view of these open living areas - including the inviting foyer, the living and dining rooms, the gourmet kitchen and beyond to the the extra large deck where you will enjoy incredible mountain views. Renovations include a completely updated kitchen with new quartz countertops, all new appliances, including Miele dishwasher, Bosch refrigerator, Kitchen Aid convection oven and Kitchen Aid dual zone wine cooler. New Italian stainless kitchen and bar sinks incorporate touchless faucets with the bar sink providing filtered water. The lower level, 2 story apartment/office/in law-suite with separate entrance and parking has been completely updated to include new travertine marble floors, new carpet, modern vanity, plumbing fixtures and two of the three newly built decks. The living area is stubbed should you like to add a kitchenette and has one of the 3 gas fireplaces. The Master Bedroom Suite is like a retreat unto itself, and the current owner characterizes it as their ""Shangri-La."" It boasts 2 master baths with walk-in closets, various sitting areas, continuous crown molding, specialty ceiling, a wet bar, gas fireplace and a sunroom area that adds wonderful natural light and 2 additional closets. The additional bathrooms in the home have also been updated, and the seller can explain how to connect the wireless vanity speakers via Bluetooth to your cellphone. Plans were made as the area in the back of the property is perfect for an in ground pool and the new owner has the opportunity to complete the project. (Plans will be provided). Other new features include soaking tub, lovely new interior and exterior painting, and a 5 ton HVAC unit. Many more additional improvements are too extensive to list, as this amazing home has been completely and meticulously transformed to be move in ready. This exceptional almost 4,826 +/- square foot, 4 bedroom, 5 ½ bath home sits on an almost .75 +/- acre lot and offers wonderful privacy on the decks and in the backyard. It is so peaceful that you will not believe you are only minutes from downtown Chattanooga. Take your time and relax on one of the home's four decks and realize that you can't hear traffic - only the sounds of the resident songbirds. Please call for more information and to schedule your private showing. Information is deemed reliable but not guaranteed. Buyer to verify any and all information they deem important.",quartz
14,"$625,000","1000 Windrush Rd, Mount Juliet, TN 37122",https://www.zillow.com/homedetails/1000-Windrush-Rd-Mount-Juliet-TN-37122/80357927_zpid/,3, House,2,"1,164",Wes Stone,615-289-9551,"Crye-Leike, Inc., REALTORS","Elegance in a small package! Complete remodel within walking distance of Mt. Juliet High School. New Hardie Board siding, LVT Luxury Vinyl Tile throughout, Custom kitchen cabinets, w/gorgeous tile backsplash, Quartz Caesarstone counters, floating shelves, farmhouse sink, SS appl, recessed lighting & breakfast bar. New tiled showers & cabinetry, new plumbing & light fixtures throughout, tankless water heater, new windows, new interior & exterior doors, new concrete patio, fencing & landscaping.",quartz
15,"$159,900","128 Walnut Dr, Humboldt, TN 38343",https://www.zillow.com/homedetails/128-Walnut-Dr-Humboldt-TN-38343/41307302_zpid/,4, House,2,"2,651",Denice Webb,731-414-1012,"Hickman Realty Group, Inc.-Mil","This 4 bedroom, 2 bath home has so much space with 2,651 sq. ft.  Lots of updates have been done to this home.  All new flooring, paint, cabinets, Quartz countertops and new baths.  New appliances include stove, refrigerator and washer/dryer to stay with home.  Call Denice Webb 731-414-1012 to view today.",quartz
16,"$444,900","7032 Somerset Farms Dr, Nashville, TN 37221",https://www.zillow.com/homedetails/7032-Somerset-Farms-Dr-Nashville-TN-37221/41167827_zpid/,3, House,2,"1,603",Steve Metarelis,615-616-7965,Offerpad Brokerage,"Freshly painted modern open floorplan home w/ living room that features a fireplace!  Kitchen w/ rich cabinets, new Quartz countertops, breakfast nook, SS appliances, and beautiful hardwood flooring.  Master located on main floor with large windows and lots of natural light. Great home for entertaining and location cannot be beat.  Only 1.5 miles to Bellevue One and less than 15 miles to downtown Nashville.",quartz
17,"$269,000","1795 Myrna Ln, Memphis, TN 38117",https://www.zillow.com/homedetails/1795-Myrna-Ln-Memphis-TN-38117/42211731_zpid/,3, House,2,0,Monica Yarbrough,901-240-2848,Property Shoppe Realty,"Stunning Renovation! New Hardwood (Bamboo) in the Den, Living Room and all three Bedrooms New Stainless-Steel Appliances, New Magnolia Lighting fixtures. Kitchen has new cabinetry (soft close drawers) with Quartz countertops and Floating Shelving. Kitchen includes a Wine Fridge and Tile Flooring. Luxurious Hall and Master Bathrooms with new Vanities and Tile. Exterior and Interior was painted. The Den is an Entertainer's paradise.",quartz
18,"$469,900","2533 McGinnis Dr, Nashville, TN 37216",https://www.zillow.com/homedetails/2533-McGinnis-Dr-Nashville-TN-37216/41090662_zpid/,3, House,2,"1,826",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Updated home with gorgeous stone on the exterior. This 3 bedroom, 2 bath home has plenty of natural light, ceiling fans, updated hardwood flooring and updated countertops. The bath has tile in the shower. The back deck is perfect for entertaining, it is partially covered. The fenced back yard gives extra privacy. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
19,"$514,900","776 Wolfeboro Ln, Nashville, TN 37221",https://www.zillow.com/homedetails/776-Wolfeboro-Ln-Nashville-TN-37221/104002692_zpid/,5, House,4,"2,827",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Built in Avondale Park, this home boasts 5 bedrooms, 3.5 baths and over 2800 sqft. The home is located tucked away on a cul-de-sac on an oversized lot of .43 acres. Th open floorplan, large bedrooms and fireplace make the home perfect for family and friends. The kitchen has an island and plenty of natural light! The covered porch or back deck are perfect for relaxing with a cup of coffee! No back yard neighbors and located close to the Harpeth River. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
20,"$408,800","857 Peninsula Dr, Gallatin, TN 37066",https://www.zillow.com/homedetails/857-Peninsula-Dr-Gallatin-TN-37066/80344400_zpid/,4, House,3,"1,850",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2.5 bath brick home. The home is on almost half an acre! Close proximity to shopping & entertainment. The kitchen has custom cabinets and granite countertops. There are plenty of hardwoods and tile. Walk-in closets in each bedroom. The large yard can be viewed from the large deck outback. No HOA!",quartz
21,"$294,600","125 Mason St, Portland, TN 37148",https://www.zillow.com/homedetails/125-Mason-St-Portland-TN-37148/42378475_zpid/,3, House,2,"1,246",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Wonderful 3 bedroom, 2 bath home on .38 acres. Nice size lot for entertaining and the screened-in porch is a perfect addition to gatherings. The home has plenty of hardwoods, a gorgeous fireplace, a tray ceiling in the primary, and an eat-in kitchen. Convenient to 1-65. Perfect location for commuting into the city but a country community feels at home!",quartz
22,"$485,900","225 Oak Dr, Franklin, TN 37064",https://www.zillow.com/homedetails/225-Oak-Dr-Franklin-TN-37064/42631262_zpid/,4, House,2,"1,395",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2 bath home in Franklin. The home has solid flooring throughout. Large window in the main living space brings in lots of light. The kitchen has plenty of cabinets and counter space. Eat-in kitchen with double sliding door brings the sun in! The bathrooms are updated. There is a large patio out back. Also has a storage building out back.",quartz
23,"$814,300","910 Huntington Cir, Nashville, TN 37215",https://www.zillow.com/homedetails/910-Huntington-Cir-Nashville-TN-37215/41158763_zpid/,3, House,3,"2,676",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Beautiful 3 bedroom 2.5 bathroom home located just minutes from Downtown Nashville and BNA! This home features, a large family room with a fireplace and wet bar, formal dining room, spacious kitchen. The primary bedroom with an ensuite bathroom is located on the main floor. Large walk-in closets, large bonus room with a fireplace, wonderful yard, with large rear deck. Don't miss out on a wonderful property.",quartz
24,"$774,900","1478 Red Oak Dr, Brentwood, TN 37027",https://www.zillow.com/homedetails/1478-Red-Oak-Dr-Brentwood-TN-37027/52023621_zpid/,4, House,3,"2,604",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Fabulous 4 bedroom, 3 bath home with over 2,600 sqft. The home has hardwood flooring, a gorgeous kitchen and the large family area has a cozy fireplace. Separate tub and shower in the primary bathroom. Lots of windows bring in the natural light. There is a large deck out back, perfect for family gatherings.",quartz
25,"$497,900","503 Cedar Brook Dr, White House, TN 37188",https://www.zillow.com/homedetails/503-Cedar-Brook-Dr-White-House-TN-37188/42388977_zpid/,4, House,3,"2,808",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 3 bath home in White House. The home has all of the living on one level. There is a large gathering area, great for entertaining. It also has a fireplace in the living area. The kitchen has custom backsplash. Bonus room is perfect for kids and guests. Great neighborhood feel but with larger lots, plenty of privacy as well. Relax on your covered porch or enjoy a get together on the deck out back.",quartz
26,"$309,900","684 Frankfort Dr, Hermitage, TN 37076",https://www.zillow.com/homedetails/684-Frankfort-Dr-Hermitage-TN-37076/41093230_zpid/,3, House,1,"1,076",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 3 bedroom, 1 bath home located about 15 mins from downtown. Updated kitchen with new stainless steel appliances. Gorgeous open floor plan with lots of windows, hard wood floors, and stainless steel appliances. Updated bathroom with large primary that has his and hers closets. Unfinished basement is great for storage as well. Gather the friends and family on the deck out back!",quartz
27,"$469,900","2533 McGinnis Dr, Nashville, TN 37216",https://www.zillow.com/homedetails/2533-McGinnis-Dr-Nashville-TN-37216/41090662_zpid/,3, House,2,"1,826",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Updated home with gorgeous stone on the exterior. This 3 bedroom, 2 bath home has plenty of natural light, ceiling fans, updated hardwood flooring and updated countertops. The bath has tile in the shower. The back deck is perfect for entertaining, it is partially covered. The fenced back yard gives extra privacy. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
28,"$514,900","776 Wolfeboro Ln, Nashville, TN 37221",https://www.zillow.com/homedetails/776-Wolfeboro-Ln-Nashville-TN-37221/104002692_zpid/,5, House,4,"2,827",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Built in Avondale Park, this home boasts 5 bedrooms, 3.5 baths and over 2800 sqft. The home is located tucked away on a cul-de-sac on an oversized lot of .43 acres. Th open floorplan, large bedrooms and fireplace make the home perfect for family and friends. The kitchen has an island and plenty of natural light! The covered porch or back deck are perfect for relaxing with a cup of coffee! No back yard neighbors and located close to the Harpeth River. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
29,"$408,800","857 Peninsula Dr, Gallatin, TN 37066",https://www.zillow.com/homedetails/857-Peninsula-Dr-Gallatin-TN-37066/80344400_zpid/,4, House,3,"1,850",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2.5 bath brick home. The home is on almost half an acre! Close proximity to shopping & entertainment. The kitchen has custom cabinets and granite countertops. There are plenty of hardwoods and tile. Walk-in closets in each bedroom. The large yard can be viewed from the large deck outback. No HOA!",quartz
30,"$294,600","125 Mason St, Portland, TN 37148",https://www.zillow.com/homedetails/125-Mason-St-Portland-TN-37148/42378475_zpid/,3, House,2,"1,246",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Wonderful 3 bedroom, 2 bath home on .38 acres. Nice size lot for entertaining and the screened-in porch is a perfect addition to gatherings. The home has plenty of hardwoods, a gorgeous fireplace, a tray ceiling in the primary, and an eat-in kitchen. Convenient to 1-65. Perfect location for commuting into the city but a country community feels at home!",quartz
31,"$485,900","225 Oak Dr, Franklin, TN 37064",https://www.zillow.com/homedetails/225-Oak-Dr-Franklin-TN-37064/42631262_zpid/,4, House,2,"1,395",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2 bath home in Franklin. The home has solid flooring throughout. Large window in the main living space brings in lots of light. The kitchen has plenty of cabinets and counter space. Eat-in kitchen with double sliding door brings the sun in! The bathrooms are updated. There is a large patio out back. Also has a storage building out back.",quartz
32,"$814,300","910 Huntington Cir, Nashville, TN 37215",https://www.zillow.com/homedetails/910-Huntington-Cir-Nashville-TN-37215/41158763_zpid/,3, House,3,"2,676",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Beautiful 3 bedroom 2.5 bathroom home located just minutes from Downtown Nashville and BNA! This home features, a large family room with a fireplace and wet bar, formal dining room, spacious kitchen. The primary bedroom with an ensuite bathroom is located on the main floor. Large walk-in closets, large bonus room with a fireplace, wonderful yard, with large rear deck. Don't miss out on a wonderful property.",quartz
33,"$774,900","1478 Red Oak Dr, Brentwood, TN 37027",https://www.zillow.com/homedetails/1478-Red-Oak-Dr-Brentwood-TN-37027/52023621_zpid/,4, House,3,"2,604",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Fabulous 4 bedroom, 3 bath home with over 2,600 sqft. The home has hardwood flooring, a gorgeous kitchen and the large family area has a cozy fireplace. Separate tub and shower in the primary bathroom. Lots of windows bring in the natural light. There is a large deck out back, perfect for family gatherings.",quartz
34,"$497,900","503 Cedar Brook Dr, White House, TN 37188",https://www.zillow.com/homedetails/503-Cedar-Brook-Dr-White-House-TN-37188/42388977_zpid/,4, House,3,"2,808",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 3 bath home in White House. The home has all of the living on one level. There is a large gathering area, great for entertaining. It also has a fireplace in the living area. The kitchen has custom backsplash. Bonus room is perfect for kids and guests. Great neighborhood feel but with larger lots, plenty of privacy as well. Relax on your covered porch or enjoy a get together on the deck out back.",quartz
35,"$309,900","684 Frankfort Dr, Hermitage, TN 37076",https://www.zillow.com/homedetails/684-Frankfort-Dr-Hermitage-TN-37076/41093230_zpid/,3, House,1,"1,076",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 3 bedroom, 1 bath home located about 15 mins from downtown. Updated kitchen with new stainless steel appliances. Gorgeous open floor plan with lots of windows, hard wood floors, and stainless steel appliances. Updated bathroom with large primary that has his and hers closets. Unfinished basement is great for storage as well. Gather the friends and family on the deck out back!",quartz
36,"$469,900","2533 McGinnis Dr, Nashville, TN 37216",https://www.zillow.com/homedetails/2533-McGinnis-Dr-Nashville-TN-37216/41090662_zpid/,3, House,2,"1,826",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Updated home with gorgeous stone on the exterior. This 3 bedroom, 2 bath home has plenty of natural light, ceiling fans, updated hardwood flooring and updated countertops. The bath has tile in the shower. The back deck is perfect for entertaining, it is partially covered. The fenced back yard gives extra privacy. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
37,"$514,900","776 Wolfeboro Ln, Nashville, TN 37221",https://www.zillow.com/homedetails/776-Wolfeboro-Ln-Nashville-TN-37221/104002692_zpid/,5, House,4,"2,827",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Built in Avondale Park, this home boasts 5 bedrooms, 3.5 baths and over 2800 sqft. The home is located tucked away on a cul-de-sac on an oversized lot of .43 acres. Th open floorplan, large bedrooms and fireplace make the home perfect for family and friends. The kitchen has an island and plenty of natural light! The covered porch or back deck are perfect for relaxing with a cup of coffee! No back yard neighbors and located close to the Harpeth River. Download the Zillow app to access home. Search for the home in the app. Click Self Tour to unlock the door. Full instructions in the document tab.",quartz
38,"$408,800","857 Peninsula Dr, Gallatin, TN 37066",https://www.zillow.com/homedetails/857-Peninsula-Dr-Gallatin-TN-37066/80344400_zpid/,4, House,3,"1,850",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2.5 bath brick home. The home is on almost half an acre! Close proximity to shopping & entertainment. The kitchen has custom cabinets and granite countertops. There are plenty of hardwoods and tile. Walk-in closets in each bedroom. The large yard can be viewed from the large deck outback. No HOA!",quartz
39,"$294,600","125 Mason St, Portland, TN 37148",https://www.zillow.com/homedetails/125-Mason-St-Portland-TN-37148/42378475_zpid/,3, House,2,"1,246",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Wonderful 3 bedroom, 2 bath home on .38 acres. Nice size lot for entertaining and the screened-in porch is a perfect addition to gatherings. The home has plenty of hardwoods, a gorgeous fireplace, a tray ceiling in the primary, and an eat-in kitchen. Convenient to 1-65. Perfect location for commuting into the city but a country community feels at home!",quartz
40,"$485,900","225 Oak Dr, Franklin, TN 37064",https://www.zillow.com/homedetails/225-Oak-Dr-Franklin-TN-37064/42631262_zpid/,4, House,2,"1,395",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 2 bath home in Franklin. The home has solid flooring throughout. Large window in the main living space brings in lots of light. The kitchen has plenty of cabinets and counter space. Eat-in kitchen with double sliding door brings the sun in! The bathrooms are updated. There is a large patio out back. Also has a storage building out back.",quartz
41,"$814,300","910 Huntington Cir, Nashville, TN 37215",https://www.zillow.com/homedetails/910-Huntington-Cir-Nashville-TN-37215/41158763_zpid/,3, House,3,"2,676",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Beautiful 3 bedroom 2.5 bathroom home located just minutes from Downtown Nashville and BNA! This home features, a large family room with a fireplace and wet bar, formal dining room, spacious kitchen. The primary bedroom with an ensuite bathroom is located on the main floor. Large walk-in closets, large bonus room with a fireplace, wonderful yard, with large rear deck. Don't miss out on a wonderful property.",quartz
42,"$774,900","1478 Red Oak Dr, Brentwood, TN 37027",https://www.zillow.com/homedetails/1478-Red-Oak-Dr-Brentwood-TN-37027/52023621_zpid/,4, House,3,"2,604",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Fabulous 4 bedroom, 3 bath home with over 2,600 sqft. The home has hardwood flooring, a gorgeous kitchen and the large family area has a cozy fireplace. Separate tub and shower in the primary bathroom. Lots of windows bring in the natural light. There is a large deck out back, perfect for family gatherings.",quartz
43,"$497,900","503 Cedar Brook Dr, White House, TN 37188",https://www.zillow.com/homedetails/503-Cedar-Brook-Dr-White-House-TN-37188/42388977_zpid/,4, House,3,"2,808",Gary Ashton,,The Ashton Real Estate Group of RE/MAX Advantage,"Great 4 bedroom, 3 bath home in White House. The home has all of the living on one level. There is a large gathering area, great for entertaining. It also has a fireplace in the living area. The kitchen has custom backsplash. Bonus room is perfect for kids and guests. Great neighborhood feel but with larger lots, plenty of privacy as well. Relax on your covered porch or enjoy a get together on the deck out back.",quartz
