,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
12,"$369,900","6103 Wrigley Dr, Pasco, WA 99301",https://www.zillow.com/homedetails/6103-Wrigley-Dr-Pasco-WA-99301/23344481_zpid/,4, House,2,"1,405",Chris Nye,253-460-1900,MLS4owners.com,"MLS# 258535 The love that went into this home can be seen from the curb. Located in West Pasco's growing community and two blocks from Sunny Meadows Park, is your new smart home. Wired with a complete smart system, you can walk in your new home and ask Google to turn on your lights, or even ask Google to change your kitchen under cabinet and to e-kick lighting. Brand new paint inside and out, this home was renovated to be treated as a new home. The home with a two-year old HVAC system, includes all new flooring with carpet in the four bedrooms. There is also a mudroom that is a huge bonus that can also be used for a bedroom or office. The can lighting throughout the living room, kitchen, and hallway light up the beautifully done details that were added to this home. The new kitchen was designed with a family who needs pantry space, and the modern fixtures match the bathrooms beautifully. The backyard was completely resurfaced, includes concreted patio areas, and underground sprinklers in both the back and front yards. The west side of the home includes a space to parkyour RV. This home is a must see.",fresh%20paint
13,"$393,500","667 Woodland Loop NE, Ocean Shores, WA 98569",https://www.zillow.com/homedetails/667-Woodland-Loop-NE-Ocean-Shores-WA-98569/55068690_zpid/,3,"<abbr class=""list",2,"1,468",Cindy Thuirer,360-289-2222,North Beach Realty OS LLC,"Move-in ready home with great use of space! Just a short distance to shopping, North Bay Park, & the sandy beaches of Ocean Shores! Main floor primary bdrm w/walk-in closet & attached bath. Second large main floor bdrm has walk-in closet.  Upstairs you will find a huge bdrm that would make a great home office. Linen closet & full bathroom in the entry hall. Great room has a propane fireplace in the living room area, spacious kitchen, walk-in pantry, laundry room w/door leading to the attached garage. Fresh paint throughout & some updates in both bathrooms. Fenced backyard has a giant deck for gathering &  plenty of space. You'll love the remote fireplace,  great floorplan & so much more. Call today !",fresh%20paint
14,"$850,000","6419 54th Ave NW, Gig Harbor, WA 98335",https://www.zillow.com/homedetails/6419-54th-Ave-NW-Gig-Harbor-WA-98335/251398014_zpid/,4,"<abbr class=""list",6,"3,525",Peter Filmer,253-565-1189,Windermere Professional Prtnrs,"This duplex style condo was architecturally designed by the original owner to look and feel like a large residence rather than a typical duplex. One unit is slightly larger than the other. Unit 6421 is approx.1875 SF and unit 6419 is approx. 1650SF. Both units feature an open floor plan and multiple outdoor spaces to include a deck off the master bedroom and a large, covered patio off the kitchen and living room. Fresh paint in and out with all new flooring and other updates as well. This sale includes both units and is also listed as a duplex but is legally recorded as 2 condos with separate tax parcels. photos are of Unit 6421 but representative of finishes thru out. 4/6 beds, 6 baths, 4 car garage represent the counts for both units.",fresh%20paint
15,"$368,000","415 Railroad Ave S, Kent, WA 98032",https://www.zillow.com/homedetails/415-Railroad-Ave-S-Kent-WA-98032/49116519_zpid/,4,"<abbr class=""list",1,910,Trevor J. Gage,425-285-3200,Keller Williams Eastside,"Come and see this fantastic 4 bedroom house/ professional office space!  Recently updated with high-efficiency mini splits (stay warm in the winter and cool in the summer!), new carpet, new vinyl flooring and fresh paint. The current configuration is set up for professional use, with a reception area, 4 individual offices as well as a kitchen and half bath. Located ideally for anyone looking for quick access to highway 167, downtown kent, the bus line, the train, you name it! New owners can convert half bath back to full bath pretty easily.",fresh%20paint
16,"$595,000","21834 SE 265th St, Maple Valley, WA 98038",https://www.zillow.com/homedetails/21834-SE-265th-St-Maple-Valley-WA-98038/48741568_zpid/,3,"<abbr class=""list",3,"2,010",Cheryl Castagna,253-859-8500,"John L. Scott, Inc.","Spacious updated 3 Bedroom, 2.5 Bath Tri Level with new roof and fresh paint! Remodeled Kitchen with new range/oven, tile floors, new trim, new countertops and walk-in pantry. Vaulted, open floorplan with slider to covered back deck. Basement family room, laundry & half bath. 2 Car attached garage. Gas heat & ceiling fans. Fenced backyard with raised garden beds. Lakefront community with beach access and clubhouse. Highly rated Tahoma School District.",fresh%20paint
17,"$699,997","259 Hunt Rd, Port Angeles, WA 98363",https://www.zillow.com/homedetails/259-Hunt-Rd-Port-Angeles-WA-98363/114646120_zpid/,4,"<abbr class=""list",2,"2,500",Scott Alexander Numrich,206-362-0700,The Preview Group,"One owner home, 4 bedrooms, 1.5 baths.2500 sq. ft.  Seven month renovation 2021. Custom Wrought Iron gate.  Pears, apples, cherries. New 70 foot front deck. New rear deck, ADA ramp. The pine paneled cathedral ceiling invites you into a well lit living room with best Blaze King airtight wood stove. New paint, gutters and snow stops, skylights, dish washer, faucets, lighting inside and out. Old growth Doug fir doors and trim.  Huge walk in pantry, 15 y/0 Snap loc metal roof. 40x40 RV shed W/hookups. 36x60 shop with 720 sq. ft. loft.Laundry with 25 ft counter space, and drain. New Septic system in 2021 The new owner will have access to the community waterfront built for the community water system, look at the photos of river and clubhouse !!!!",fresh%20paint
18,"$47,000","2015 6th Ave SPACE 132A, Clarkston, WA 99403",https://www.zillow.com/homedetails/2015-6th-Ave-SPACE-132A-Clarkston-WA-99403/108176723_zpid/,2,"<abbr class=""list",1,980,Patty Luther,208-413-0508,Re/Max Rock-N-Roll Realty,"~ clean and move in ready, new carpet, tile, fresh paint. This 2 BRM 1 BATH 14 x 70 Mobile home is in desirable 55 Senior Park Sonary Crest (Space rent is $535 and is subject to change. All buyers to be park approved.) Bathroom has a garden tub and separate shower. Furnace is newer. Large Livingroom is bright and fresh new paint and brand new carpet.",fresh%20paint
19,"$144,950","2611 S 288th St UNIT 28, Federal Way, WA 98003",https://www.zillow.com/homedetails/2611-S-288th-St-UNIT-28-Federal-Way-WA-98003/48830416_zpid/,2,"<abbr class=""list",2,"1,456",Gerry Weir,253-761-8888,Better Properties N. Proctor,"Well maintained 2 bed 2 bath home in Parkwood Lane. 55+ gated community close to shops, restaurants, parks, and freeway access. Brand new wall to wall carpet, fresh paint, and open floor plan ready for all of your finishing touches. Full master suite with connected master bath includes tub, shower, and plenty of closet space. Breakfast nook, dining area, high ceilings and plenty of room to stretch out and relax. Low maintenance yard, carport with garage storage, and perfect size back for a small dog and sitting in the sun. A Must See!",fresh%20paint
20,"$138,000","335 Franklin Pl, Longview, WA 98632",https://www.zillow.com/homedetails/335-Franklin-Pl-Longview-WA-98632/67032643_zpid/,3,"<abbr class=""list",2,"1,200",Beata H. Miklos,800-915-9174,Savvy Lane Inc,"Immaculate park with no age restrictions! This 3 bedroom, 2 bath. With a private back yard, two sheds for storage! Home features open floor plan concept, with a nice size remodled kitchen, large living room, master suite with a remodeled master bath. Home has all new flooring in every room, remodeled master bath and guest bath, lots of windows for natural light. It is a must see!!! walk-in closet.",fresh%20paint
21,"$115,000","201 Union Ave SE UNIT 135, Renton, WA 98059",https://www.zillow.com/homedetails/201-Union-Ave-SE-UNIT-135-Renton-WA-98059/247766843_zpid/,2,"<abbr class=""list",2,"1,536",Natasha K Hackett,888-421-2531,eXp Realty,"New Improved Price! Lovely 2 bed 2 bath home in the quiet and desirable 55+ Leisure Estates park. Corner unit provides rare pull through parking with carport and plenty of outdoor space. Fresh landscaping, attached storage and fresh updates like paint and flooring. Kitchen opens to family room and includes new appliances. Large living room and dining area with built in shelving. Two primary bedrooms, oversized mud room with laundry. All appliances stay.",fresh%20paint
22,"$1,450,000","22803 Sofie Rd, Monroe, WA 98272",https://www.zillow.com/homedetails/22803-Sofie-Rd-Monroe-WA-98272/38437085_zpid/,3,"<abbr class=""list",3,"2,772",Vickie Bullard,425-285-3200,Keller Williams Eastside,"This property has it all!! Nice house + Large Barn + Large Shop + beautiful 9.77-acre rolling pastures w/white fencing!! The 3-bed, 2.5-bath move-in-ready home has fresh paint, new carpet, new flooring & new fixtures! An add'l room is perfect for a game rm, toy rm, theater rm. All bedrooms are spacious. This sturdy equestrian facility was built to last: horizontal 2x4s, 13+ stalls, tack room, grooming stall, wash rack, feed rm, foaling stall, amazing loft w/stairs for plenty of hay storage, covered shavings bin--all just waiting to be brought back to a working facility. Check out the simply amazing shop: 1440 sf w/work bench, bathrm, RV pkg w/septic hook-up or RV dump. Dream it, visualize & bring it to life exactly the way you want it!",fresh%20paint
23,"$79,950","11407 126th St E #222, Puyallup, WA 98374",https://www.zillow.com/homedetails/11407-126th-St-E-222-Puyallup-WA-98374/60855563_zpid/,2,"<abbr class=""list",2,"1,459",Darcie Elliott,253-848-5304,Keller Williams Realty,"Fresh updates adorn this 2 bedroom 2 bath manufactured home with carport, covered porches. Heat pump, washer and dryer included. Easy to care for exterior siding is vinyl, low maintenance yard and cement pad for your own garden shed.  Fresh paint inside and new flooring. The park allows for 1 small pet. Sans Souci is a 55 + community. Please get preapproval with the park. Park lease fee includes garbage, septic,yard waste removal, and comcast with 3 cable boxes and 130 channels.  The community center is open for some functions currently, pool tables and other games. Heated pool during summer for residents. Fresh, ready to move in home light and bright. Located near shopping, freeways and medical facilities.",fresh%20paint
24,"$180,000","10 Curlew Airport Rd, Curlew, WA 99118",https://www.zillow.com/homedetails/10-Curlew-Airport-Rd-Curlew-WA-99118/79362350_zpid/,3,"<abbr class=""list",2,"1,200",Sheri L. Mott,253-988-7691,Pacific Cascade Properties LLC,"Super cute and turn key! This modified single wide with addition has been remodeled and is ready for you to move in and enjoy life! Featuring 3 beds 1 & 3/4 bath, spacious living room, adorable kitchen and good sized dining room are for entertaining! All new kitchen cabinets, counters, appliances, flooring, and fresh paint! Huge fenced yard with garden area, 3 outbuildings for extra storage and a place to park your car. Located in Curlew with a partial view of the Kettle River this home is a perfect starter home or if you are looking to downsize!",fresh%20paint
25,"$379,000","19119 100th Avenue Ct E, Puyallup, WA 98375",https://www.zillow.com/homedetails/19119-100th-Avenue-Ct-E-Puyallup-WA-98375/49335158_zpid/,2,"<abbr class=""list",2,"1,188",Stephen F. Dawson,253-891-9000,RE/MAX Extra Inc.,"Tall Firs 55+ community invites you to this luxury condo with two oversized bedrooms. Perfect location and move in ready. Completely updated inside and out. Newer roof, fresh exterior paint, newer windows, updated flooring throughout, remodeled kitchen with new cabinets and granite counters, trex deck and more. Walk outside to your beautifully landscaped yard with large deck and firepit; great for entertaining. This home has additional parking for guests as well as covered carport and additional storage. Home also includes air conditioning. Community offers RV parking and clubhouse. Easy access to Meridian, freeways, golf course, and restaurants. This is a must see home, don't miss out. Call for a private showing.",fresh%20paint
26,"$175,000","22940 10th Ave S #A102, Seattle, WA 98198",https://www.zillow.com/homedetails/22940-10th-Ave-S-A102-Seattle-WA-98198/2067727865_zpid/,Studio</li><li,"<abbr class=""list","class="""">1",365,Olga Drozdov,425-441-3180,"Pellego, Inc.","Expansive sound, mountain and sunset views. This fully & freshly updated Studio Condo has much to boast. The Modern style unit features an updated kitchen, complete w/SS appliances, & subway tile backsplash. Gleaming LVP flooring, fresh paint & new millwork/fixtures throughout the rest of unit lead to a beautifully updated bathroom. Murphy bed allows for open space when hosting friends or family & ground floor unit makes it easy to access. Perfectly located near the waterfront, beach park, farmer's market, restaurants & shops. Great Des Moines community with easy access to freeways, light rail, Sea-Tac airport & Seattle. Low HOA dues that include water/sewer/garbage. Tired of paying rent? This studio has it all!",fresh%20paint
27,"$475,600","660 SW Sierra St, Camas, WA 98607",https://www.zillow.com/homedetails/660-SW-Sierra-St-Camas-WA-98607/23247052_zpid/,3, House,2,"1,250",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Camas, WA! The open concept in the kitchen and living room is perfect for comfortable living. Kitchen with an island, an eat-at-bar, appliances, and ample countertop space. The primary bedroom has hard floors, a walk-in closet and an en suite bathroom with a walk-in shower included. Venture into the backyard with a huge deck and yard for entertaining. Close to airport, restaurants, and stores!",fresh%20paint
28,"$565,900","10803 NE 105th St, Vancouver, WA 98662",https://www.zillow.com/homedetails/10803-NE-105th-St-Vancouver-WA-98662/121288846_zpid/,3, House,2,"2,480",Jeff Knipe,,Knipe Realty ERA Powered,"Welcome to the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Modern kitchen with an island bar, sleek appliances, granite countertops, and pantry space for supplies. The primary bedroom has carpet floors and a walk-in closet with an en suite bathroom with dual vanity sinks a single toilet room, and a walk-in shower. Venture into the backyard with a covered patio with some yard space. Ideal location to establishments!",fresh%20paint
29,"$412,000","2520 E 18th St, Vancouver, WA 98661",https://www.zillow.com/homedetails/2520-E-18th-St-Vancouver-WA-98661/23236746_zpid/,3, House,2,"1,294",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your family room while warming up next to your fireplace. Open kitchen with appliances, countertop, and subway tile backsplash. The primary bedroom has carpeted floors, closet space, an en suite bathroom with a full bathtub. Other features are a laundry room. Venture into the backyard with a spacious patio and yard for entertaining. Close to stores, Clark college, and a medical center!",fresh%20paint
30,"$565,600","7510 NW 11th Ave, Vancouver, WA 98665",https://www.zillow.com/homedetails/7510-NW-11th-Ave-Vancouver-WA-98665/23260021_zpid/,3, House,3,"2,322",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2.5 bathroom home located in Vancouver, WA! Updated kitchen with a breakfast bar, sleek appliances, countertop, and pantry space. The primary bedroom has carpet floors with closet space, an en suite bathroom with a single toilet room, and a walk-in shower. The backyard will be your private oasis, with ample yard space, an upper deck, and a lower patio set for relaxation. Ideal location to transit lines, stores, and schools!",fresh%20paint
31,"$365,300","8910 NE 40th Pl, Vancouver, WA 98665",https://www.zillow.com/homedetails/8910-NE-40th-Pl-Vancouver-WA-98665/66650346_zpid/,2, Townhouse,3,"1,376",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 2 bedroom, 2.5 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Kitchen with an island bar, sleek appliances, and granite tile countertops. The primary bedroom has carpet floors with vaulted ceilings with a walk-in closet. The primary bathroom has dual vanity sinks, and a full bathtub attached. Venture into the backyard with a patio set for privacy. Ideal location to establishments and local parks!",fresh%20paint
32,"$467,900","12715 NE 5th Ave, Vancouver, WA 98685",https://www.zillow.com/homedetails/12715-NE-5th-Ave-Vancouver-WA-98685/23294800_zpid/,3, House,2,"1,284",Jeff Knipe,,Knipe Realty ERA Powered,"Come and see the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your livingy room while warming up next to your fireplace. You will enjoy cooking in a kitchen with sleek appliances, a countertop, and pantry space. The primary bedroom has carpeted flooring an en suite bathroom with a walk-in shower equipped. The patio in the backyard will become your favorite spot to sip your coffee and enjoy a few quiet moments in the morning! Easy access to highways, stores, and schools!",fresh%20paint
33,"$689,200","117 W 37th St, Vancouver, WA 98660",https://www.zillow.com/homedetails/117-W-37th-St-Vancouver-WA-98660/23233077_zpid/,4, House,3,"2,548",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 4 bedroom, 3 bathroom home located in Vancouver, WA! Open concept living, dining, and kitchen make it easier for comfortable living. Updated kitchen with sleek appliances, tile countertops, and pantry space. The primary bedroom is spacious with vaulted ceilings with hard floors and closet space with an en suite bathroom with a skylight and a walk-in shower attached. The backyard is your private oasis, with a large patio and hot tub! Located near to parks, stores, and schools!",fresh%20paint
34,"$435,300","7410 NE 67th Ave, Vancouver, WA 98661",https://www.zillow.com/homedetails/7410-NE-67th-Ave-Vancouver-WA-98661/23268679_zpid/,3, House,2,"1,176",Jeff Knipe,,Knipe Realty ERA Powered,"Come take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for comfortable living. The kitchen features appliances, countertops, and pantry space. The primary bedroom has laminate floors, closet space, and a half bath. Venture into the backyard with yard space for entertaining. Ideal location to parks, stores, and restaurants!",fresh%20paint
35,"$440,000","5539 Saint Charles Loop NE, Olympia, WA 98516",https://www.zillow.com/homedetails/5539-Saint-Charles-Loop-NE-Olympia-WA-98516/49397829_zpid/,3,"<abbr class=""list",2,"2,065",Garret Warrington,360-357-3336,RE/MAX Northwest Realtors,"Opportunity knocks!  One story 3-bedroom home on corner lot in Marvin Gardens, on .75 acre.   Formal living and dining room; free standing wood/pellet stove; convenient kitchen with center island; primary ensuite; popular split bedroom plan; two full baths. Desirable location, good bones - good investment potential! Close proximity to schools, shopping, freeway access, Woodlands Golf Course and Tolmie State Park. Being sold ""AS IS.""",fresh%20paint
36,"$475,600","660 SW Sierra St, Camas, WA 98607",https://www.zillow.com/homedetails/660-SW-Sierra-St-Camas-WA-98607/23247052_zpid/,3, House,2,"1,250",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Camas, WA! The open concept in the kitchen and living room is perfect for comfortable living. Kitchen with an island, an eat-at-bar, appliances, and ample countertop space. The primary bedroom has hard floors, a walk-in closet and an en suite bathroom with a walk-in shower included. Venture into the backyard with a huge deck and yard for entertaining. Close to airport, restaurants, and stores!",fresh%20paint
37,"$565,900","10803 NE 105th St, Vancouver, WA 98662",https://www.zillow.com/homedetails/10803-NE-105th-St-Vancouver-WA-98662/121288846_zpid/,3, House,2,"2,480",Jeff Knipe,,Knipe Realty ERA Powered,"Welcome to the 3 bedroom, 2 bathroom home located in Vancouver, WA! The open concept in the kitchen and living room is perfect for living. Modern kitchen with an island bar, sleek appliances, granite countertops, and pantry space for supplies. The primary bedroom has carpet floors and a walk-in closet with an en suite bathroom with dual vanity sinks a single toilet room, and a walk-in shower. Venture into the backyard with a covered patio with some yard space. Ideal location to establishments!",fresh%20paint
38,"$412,000","2520 E 18th St, Vancouver, WA 98661",https://www.zillow.com/homedetails/2520-E-18th-St-Vancouver-WA-98661/23236746_zpid/,3, House,2,"1,294",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Vancouver, WA! Cozy up in your family room while warming up next to your fireplace. Open kitchen with appliances, countertop, and subway tile backsplash. The primary bedroom has carpeted floors, closet space, an en suite bathroom with a full bathtub. Other features are a laundry room. Venture into the backyard with a spacious patio and yard for entertaining. Close to stores, Clark college, and a medical center!",fresh%20paint
39,"$565,600","7510 NW 11th Ave, Vancouver, WA 98665",https://www.zillow.com/homedetails/7510-NW-11th-Ave-Vancouver-WA-98665/23260021_zpid/,3, House,3,"2,322",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2.5 bathroom home located in Vancouver, WA! Updated kitchen with a breakfast bar, sleek appliances, countertop, and pantry space. The primary bedroom has carpet floors with closet space, an en suite bathroom with a single toilet room, and a walk-in shower. The backyard will be your private oasis, with ample yard space, an upper deck, and a lower patio set for relaxation. Ideal location to transit lines, stores, and schools!",fresh%20paint
