,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$1,499,000","2068 N Locust St, Denver, CO 80207",3,https://www.zillow.com/homedetails/2068-N-Locust-St-Denver-CO-80207/13288254_zpid/, House,4,"3,254",Tiffany Glucksman Appel,303-331-1400,Kentwood Real Estate Cherry Creek,"Perfectly nestled in the well sought out Park Hill neighborhood, this house seamlessly blends historic details with updated renovations. Truly an entertaining home with a newly renovated kitchen and entire home freshly painted. Open the doors located in the kitchen, dining and family rooms to gain access to an outdoor living area, complete with a built in gas grill, fridge, outdoor seating areas and exterior lighting. Upstairs boasts 3 bedrooms and 2 full baths, all with ample closet and storage space. Spacious, sunlit master suite includes fireplace, reading nook and oversized master ensuite bath. This home’s location and quality of lifestyle can’t be topped!",renovation
11,"$515,000","329 Quebec St #3, Denver, CO 80220",2,https://www.zillow.com/homedetails/329-Quebec-St-3-Denver-CO-80220/2135634640_zpid/, Townhouse,3,"1,698",Alexander Chapman,720-609-8447,Compass - Denver,"Located in a quiet, fabulous community, within walking distance from the Lowry Town Center. Fully renovated, open floor plan with plenty of main floor space. The new kitchen combines, granite countertops, induction cooktop, convection oven, and an eat-in kitchen bar. The living room is spacious with a  gas fireplace. A balcony to step outside to the courtyard view.  Upstairs has two ensuite bedrooms; the large master bedroom has  vaulted ceilings with a walk-in closet and attached Master bath. The second bedroom could be used as another master bedroom with closet and attached bathroom. Laundry upstairs with newer full sized washer/dryer. An attached tandem garage with tons of storage and a secured access directly into your home. Walking distance to shopping, dining, entertainment, fitness, library, and public transportation.",renovation
12,"$850,000","2348 McKinley Ave, Louisville, CO 80027",4,https://www.zillow.com/homedetails/2348-McKinley-Ave-Louisville-CO-80027/13215530_zpid/, House,3,"2,152",Tom Tyrrell,303-817-8650,Berkshire Hathaway-Boulder,"THIS ATTRACTIVE WELL KEPT 2-STORY HAS BEEN TASTEFULLY UPDATED IN RECENT YEARS!  THE KITCHEN HAS OVERSIZED CHERRY CABINETS, GRANITE COUNTER-TOPS, TILE FLOOR, & SS APPLIANCES.  ALL THREE BATHROOMS HAVE BEEN RENOVATED WITH QUALITY FIXTURES & FINISHES.  THE MAIN LEVEL FEATURES ENGINEERED WOOD FLOORING THRU-OUT. A SPACIOUS FAMILY ROOM OPENS TO A COVERED PATIO & HOT-TUB!    THE REMODELED MBR SUITE HAS A PARTITIONED SITTING/STUDY AREA,  A HUGE WALK-IN CLOSET,  &  NICELY APPOINTED BATH.  THE LAUNDRY IS CONVENIENTLY LOCATED ON THE 2ND LEVEL.  THE LARGE BACKYARD IS FENCED & FEATURES A 24' DIAMETER POOL TO COOL OFF IN THIS SUMMER, & TWO STORAGE SHEDS ONE WITH POWER.  OTHER FEATURES INCLUDE EXTRA  INSULATION IN THE ATTIC,  NEWER STAMPED CONCRETE WALKWAY & FRONT PORCH!  ADDITIONALLY THE SEWER LINE HAS BEEN REPLACED.  OPEN SPACE TRAIL IS LOCATED NEARBY!",renovation
13,"$419,900","2249 Macon St, Aurora, CO 80010",4,https://www.zillow.com/homedetails/2249-Macon-St-Aurora-CO-80010/13020288_zpid/, House,2,"1,377",Christopher Manganello,720-297-1024,Solid Ground Real Estate LLC,"Charming and unique ranch located between Fitzsimons and the Stanley Marketplace! The interior and exterior have been renovated, boasting an open and welcoming floor plan. The main level is showered with natural light and has beautiful hardwood flooring. The kitchen borders the large dining room and has granite countertops, a custom backsplash, cabinets with soft close drawers, and stainless steel appliances! Stunning main level bathroom with a double vanity sink, granite countertops, and custom tile work. A huge living room, 3 bedrooms, and a stackable washer and dryer round out the main level. The basement has a fully renovated bathroom, and could be used as an additional bedroom (non-conforming), office, or a family room! The private backyard has a covered patio area, storage shed, and plenty of space for entertaining!  Huge driveway that could accommodate a recreational vehicle. Unbeatable location, close to the Light Rail, Anschutz Medical Campus, I-70, parks and recreation.",renovation
14,"$495,000","6948 McEwan St, Colorado Springs, CO 80922",4,https://www.zillow.com/homedetails/6948-McEwan-St-Colorado-Springs-CO-80922/13541488_zpid/, House,4,"2,976",Michelle Bies,719-330-2316,Kenney and Company,"This beautifully remodeled, district 49 home is waiting for you! Upon entering you will be welcomed by stunning hardwood floors, an expansive living room with a formal dining attached, and easy access to the modern kitchen. The kitchen boasts granite countertops, updated cabinets, new tile/backsplash and an open layout into the spacious family room. Entertaining is a dream with access from the kitchen to the recently built composite deck  and backyard which boasts mountain views, a cozy outdoor fireplace on a stone paver patio, sand pit and access to the soccer field! This beautiful smart home is perfectly completed with a finished basement which includes an entertainment movie space, craft area, wet bar, large bedroom and a bathroom! The home comes with plenty of extras to include Caseta smart lighting, Trex RainEscape system for under-deck storage, central vacuum system, security system, newly built steel-post fence, recently replaced furnace and newer hot water heater. A renovated home with acres of open space out the back rarely becomes available and this gem won't last long!",renovation
15,"$1,150,000","21690 Us Highway 6 #2038, Keystone, CO 80435",3,https://www.zillow.com/homedetails/21690-Us-Highway-6-2038-Keystone-CO-80435/194070977_zpid/, Condo,3,"1,677",Mark Greer,970-771-3959,Cornerstone RE Rocky Mountains,"The 3b/3b Pines unit you’ve been waiting for! First floor unit with beautifully updated bathrooms, granite countertops, and new furnishings throughout. Cozy up by the wood-burning fireplace, relax on your walkout deck or take a short walk out the newly renovated entrance and find yourself just steps away from the ski shuttle, the Snake River, bike path, and some of the best amenities Keystone has to offer. A great getaway in the mountains, this unit has it all. See Attachments for Rental Revenue",renovation
16,"$219,700","40 Valley View Dr UNIT 3147, Pagosa Springs, CO 81147",Studio</li><li,https://www.zillow.com/homedetails/40-Valley-View-Dr-UNIT-3147-Pagosa-Springs-CO-81147/235407988_zpid/, Condo,"class="""">1",560,Deborah Loewen,970-946-3480,Wolf Creek Realty,"NEWELY RENOVATED MAIN LEVEL EFFICIENCY CONDO WITH FULL BATHROOM AND BACK PATIO EXIT TO NICE LAWN AREA AND MANY NICE COLORADO NATIVE TREE'S. GREAT LOCATION ONLY 2 MINUTES TO PAGOSA SPRINGS GOLF COURSE, PAGOSA LAKES RECREATION CENTER, WAL-MART, HIGHER GROUNDS COFFEE SHOP, RESTAURANTS, BREW PUBS, BANKS AND GROCERY STORES.  REMODELED 560 sq. ft. much sought after ground level studio condo with covered back patio leading to association green open space which is perfect for the pet owners, this ground level efficiency condo would make a great short term rental, investment property or just a great get away to escape the summer heat of the desert or Texas plains. HOA of 200. month includes water, sewer, trash, snow removal, landscaping, exterior maintenance and outside insurance. HOA of 275. year is for the Pagosa Lakes Property Owners Assoc. which allows you to use the recreation center and 3 stocked fishing lakes for a very affordable fee. Seller will issue a 3000. credit toward new wood or pellet stove of Buyer's choice.",renovation
17,"$575,000","5252 Arbutus St, Arvada, CO 80002",4,https://www.zillow.com/homedetails/5252-Arbutus-St-Arvada-CO-80002/13732076_zpid/, House,3,"2,450",Jennifer Apel,303-570-9690,Compass - Denver,"Ramblin' Ranch in excellent location! Over 2400 square feet of finish! 4 beds & 3 baths. Nearly brand NEW Kitchen! Custom kitchen features concrete counters, designer backsplash, stainless steel appliances and plenty of cabinets to store any and everything! Eat in kitchen overlooks big backyard and covered patio! Generous entertainment space with brick fireplace and lots of natural light. 3 bedrooms on main level. Primary suite is large enough for your king sized bed and includes a 3/4 bath. 2 additional beds and a shared full hall bath complete the main level. Basement with high ceilings... delivers more hangout space, plus laundry/utility room and another 3/4 bath & finally 4th bedroom (non-conforming but perfect for weekend guests) - easy live space now, but the ideal basement for future renovation. Enviable outdoor space with covered patio, turf for the kids and/or pups plus a garden area for you! Oversized 1 car garage. Energy conscious Buyers will appreciate the Solar energy through Tesla, buyer has to assume the lease averaging $50/mo. Easy walk to Olde Town to shop, dine and cocktail. Fast commute to the foothills or the city. Hop on the Gold Line for an even quicker commute into the city or out to DIA. Love on the surrounding Colorado nature with short walks to Van Bibber Open Space, just one block north of the property. Enjoy the pleasure of superb walking and riding trails nearby!",renovation
18,"$485,000","4229 S Delaware St, Englewood, CO 80110",3,https://www.zillow.com/homedetails/4229-S-Delaware-St-Englewood-CO-80110/13143750_zpid/, House,2,"1,166",Garvin Laverick,720-245-9956,Coldwell Banker Global Luxury Denver,"Gorgeous ranch home recently renovated in 2019! Thoughtful updates throughout including new interior/exterior paint, windows, light fixtures, flooring, and more. Beautiful eat-in kitchen with stainless steel appliances and quartz countertops. Large living room with vaulted ceilings, 2 bedrooms and a bath on main level. Fully finished basement with an additional bedroom, laundry, plenty of storage, and a full bathroom. Perfect starter home or for someone looking for an Airbnb income opportunity (current owner made avg $2500/month renting main level while staying in basement). Huge backyard made for gardening, entertaining, and enjoying the Colorado sunshine. This desirable neighborhood is close to the Light Rail and ideally located for easy access to downtown, and the River Point shopping area with restaurants and retail is a short distance away.",renovation
19,"$730,000","3201 Bruce Randolph Ave, Denver, CO 80205",2,https://www.zillow.com/homedetails/3201-Bruce-Randolph-Ave-Denver-CO-80205/13302938_zpid/, House,2,"1,693",Jon Urban,303-229-2800,URBAN COMPANIES,"Location is Denver's top Clayton Neighborhood!  This property features two lots with over a quarter acre!!  This home includes a renovated kitchen, two new bathrooms on main level, 2016 new roof, newer hardwood floors throughout home, vaulted ceilings, vinyl siding is covering brick exterior.  Location is ideal very close to City Park and downtown as well as Denver Zoo and I70 and DIA.  There is much potential with this property!!!",renovation
20,"$505,000","1119 Red Oak Dr, Longmont, CO 80504",4,https://www.zillow.com/homedetails/1119-Red-Oak-Dr-Longmont-CO-80504/13254329_zpid/, House,3,"1,824",Ericka Campos,720-401-6326,CQ Real Estate,"Welcome Home! Located in the Northeast side of Longmont, within walking distance of  Fox Creek Market Place & Skyline High School, mins away from Fall River Elementary School & Stephen Day Park. This beautiful 4 bedroom 3 bathroom house, offers an open floor plan, inviting formal living room, spacious family room. Updated kitchen that includes all appliances with the sale and the basement has been completely renovated in 2021 with a stunning new laundry room area ( washer & dryer are included). Walking outside you are greeted with a mature landscaping, flagstone patio/ concrete pad and dog run. The outdoor space is absolutely stunning and where you would spend tons of time outside during the spring & summer months.",renovation
21,"$850,000","30390 Highway 72, Golden, CO 80403",3,https://www.zillow.com/homedetails/30390-Highway-72-Golden-CO-80403/2068639488_zpid/, House,2,"1,934",Stuart Galvis,720-441-4815,"KW Realty Downtown, LLC","Just 8 min from Hwy 93, the Black Diamond Ranch is THE JEWEL of Coal Creek Canyon w/ almost 7 acres of largely-level land & 300' of Coal Creek frontage, a home that was completely renovated + expanded in 2012 offering a modern floor plan & gorgeous finishes, horse facilities, & a magic combination of privacy & accessibility - there's even fiber internet at the property! 20min Drive to Rock Creek, Boulder, & Golden, 30 min to Eldora Resort & Ned, & 35min to Denver! Located in the town of Coal Creek, walk/roll to the town coffee shop, convenience store, liquor store & gas station. Easy access to Gross Reservoir, S Boulder Creek & Golden Gate Canyon State Park. Sit around the fire pit or play horseshoes with friends under shade trees. Enjoy coffee or a drink on 1000ft of cedar decks staring at wildflowers, deer, moose, fox & hummingbirds. All modern amenities like a cook's kitchen & luxury master retreat with a true rustic mtn feel! This is the best of BOTH worlds!!",renovation
22,"$1,445,000","1980 Garland St, Lakewood, CO 80215",6,https://www.zillow.com/homedetails/1980-Garland-St-Lakewood-CO-80215/13746986_zpid/, House,3,"3,780",Matthew Edgar,720-435-2191,Community First Commercial Real Estate Llc,"Own a slice of Lakewood history! Historical ""Mercy Grove"" is a beautifully restored, former apple orchard farmhouse with breathtaking gardens, picturesque apple tree, grape vines, raspberry bushes, & an array of perennials that bloom throughout the year. Mercy Grove was once owned by the Sisters of Mercy & used as a place of respite for Sisters who tended the gardens. Drive into the gated, long driveway, lined with peonies. Enter the home, and the grand foyer leads you to a warm Living Room featuring custom wood beams, wood burning fireplace & beautiful original wood floors. Dining Room features Italian Venetian plaster & an ornate, hand painted tray ceiling. Country Kitchen features custom cabinets, slab granite counters & generous island with integrated stove-top oven. Generous Bedroom & gorgeous 3/4 Bath complete the main level. Upstairs you will find the large Primary Bedroom featuring a sun room/ sitting area (has access to walk-out private deck) & walk in closet. There is a 2nd Large Bedroom & 3rd Standard Bedroom. Full Bath is restored with original charms (white subway tile, original cast iron tub, beadboard). Large linen closet completes the upper level. Basement just updated, 880 SF is finished, with 2 Non-Conforming Bedrooms, Rec Room, & 3/4 Bath. The 498 SF, just-renovated, Studio attached to garage features a Full Bath, stainless sink, built in cabinets, and tons of windows. Studio is perfect for an ADU, or for art studio, fitness, etc. The grounds showcase sprawling gardens & 2 sitting patios, plus tons of trees.  Property includes Ditch Rights (.5 shares in Beverly Heights Mutual Ditch Co), which can be used for irrigation, although a new sprinkler system has been installed/ hooked up to City water. Heated, insulated, windowed, 2-car garage features original accordion fold-up barn doors. New roof, gutters, & metal siding on all structures. New carpet, fresh paint & touch up. Only 15 minute drive Downtown or 15 minutes to Mtns! Walk to light rail.",renovation
23,"$545,000","1208 38th Ave, Greeley, CO 80634",3,https://www.zillow.com/homedetails/1208-38th-Ave-Greeley-CO-80634/14063249_zpid/, House,3,"2,341",Nanci Garnand,970-227-1327,Sentry Residential LLC,"Check out this newly renovated brick ranch with private gate access to Bittersweet Park with path around the lake. This updated home is one of 19 that backs to the park.  It has fresh paint, luxury vinyl plank flooring, canned lights installed, Kitchen has Quartz countertops, Gas range, Microwave, Dishwasher, new trendy faucet & back splash tile.  Kitchen skylight adds great light. Enjoy the openness of the great room & kitchen with the fireplace. Easy access to the Covered Patio & fenced back yard. Bathrooms also have quartz countertops and are retiled & updated. Bedrooms have new carpet, lights and sliding closet doors. Really spread out & enjoy formal living room, dining room. Enjoy convenience of main level laundry area in mud room area & access to a full bath.  Enjoy outdoor living with covered patio off great room and chained link fenced yard with views directly onto Bittersweet Park. Basement gives you room to spread out. Anderson double pane windows.",renovation
24,"$220,000","257 10th St, Burlington, CO 80807",3,https://www.zillow.com/homedetails/257-10th-St-Burlington-CO-80807/104585810_zpid/, House,2,"1,824",Kyle Lambert,719-342-2762,Eastern Plains Real Estate LLC,"This property has been completely renovated, features new windows and siding, new electrical and all new plumbing.  It has forced air heat and all appliances stay with the property.  The shop in the back is 30 X 28 and has room for 2 cars.  It is move in ready.",renovation
25,"$365,000","2333 11th Street Rd, Greeley, CO 80634",4,https://www.zillow.com/homedetails/2333-11th-Street-Rd-Greeley-CO-80634/14064382_zpid/, House,2,"2,085",Ben Barnhart,970-460-3033,Windermere Fort Collins,"Flexible spaces and great location in the heart of Greeley - and NO HOA!  Near shopping, Banner Health and UNC. The main level of the home features a large covered entry, the recently renovated bathroom, plenty of natural light from the south-facing picture window, and genuine hardwood flooring in the living and bedrooms.  A barn door in the master bedroom lets you create one larger bedroom or two smaller rooms. The basement offers a separate entrance from the backyard and into a foyer. The basement is fully finished with updated LVP flooring, a huge living area, bedroom/bath and separate kitchen area. Enjoy the large, private, fenced yard including water feature- perfect for summer barbeques. New roof in 2019, new furnace 2017 and new interior paint.",renovation
26,"$749,000","60 Orchard Ln, Howard, CO 81233",3,https://www.zillow.com/homedetails/60-Orchard-Ln-Howard-CO-81233/218700565_zpid/, House,2,"2,297",Gay(Elizabeth) Dewberry-Hahn,719-221-1789,Colorado Summit Realty LLC,"So many possibilities with this one!  Zoned business this 1.8+/- acre property boast a 3 bedroom/2 bath chalet style home, 2 unit detached guest quarters (maybe eligible as an ADU.  Potential buyer should verify possible use(s) with Fremont County), A barn (the front was used in the past as a gift shop), chicken coop, fenced back yard, storage building, and the list goes on! The home has been renovated over the years and guest quarters were recently gutted and redone (electrical/plumbing as well) Have horses?  Perfect!  Property has covered area and fenced area for horses.  The well allows for domestic animals and the irrigation of 4000 sq ft of lawn and gardens.   Howard creek runs through the property (no water rights but your animals may drink from it) and the views of the Sangre De Cristo's are just beautiful!  Located approximately 15 minutes from Salida this property could be your own little slice of the Colorado life!  Recent appraisal list square footage of home as 1952 sq ft (doesn't include the 345 sq ft partially finished basement) and the guest quarters as 1712 sq ft.",renovation
27,"$809,900","3102 S Leyden St, Denver, CO 80222",4,https://www.zillow.com/homedetails/3102-S-Leyden-St-Denver-CO-80222/13056904_zpid/, House,3,"2,346",Vladimir Milstein,303-929-1234,RE/MAX Masters Millennium,"3% COMISSIONS!!!$50,000 PRICE REDUCTION FOR IMMEDIATE SALE!!!  Welcome to the highly desired Holly Hills neighborhood with Cherry Creek Schools!!!! Great ranch style home (4 bedroom, 3 FULL bathrooms) this is for you! WELCOME HOME! Total renovated in August 2021!!! Updates include kitchen with Granite counters, Knotty Alder cabinets, tile floors. All stainless steel appliances included: refrigerator, brand new stove/oven/range, microwave oven, new Bosh dishwasher W/3RD rack, disposal!  Double-pane Pella windows keep this home warm. Central air for hot summer days !!!Cozy fireplace for cold winter nights!!! All bathrooms w/travertine tiles, wood cabinets w/granite tops!!Great backyard slider is Pella as well. Oak floors throughout, Fresh  2 TONE interior paint, brand new doors. 2 yr old water heater, clothes washer and dryer!!!Amazing the backyard!!!! Huge flagstone patio's (yes two!!!!), compliment the covered porch. Use the awesome year round Colorado weather and entertain, work, or work-out there. The very back flagstone patio has electrical, includes a pergola and firepit, and is flanked by neighbors trees (for additional privacy), as well as multiple rose bushes and other bushes all easily maintained and on a drip sprinkler system (see pics taken in Summer). Not only is this house in Cherry Creek Schools, it is city of Denver and Unincorporated Arapahoe County (so less taxes). Multiple restaurants, parks, library, movie theater, food stores, and shops are within walking distance. Minutes from I-25,I-225,RTD HUB, cherry creek mall, Tamarac and Tiffany plaza, Hampden Ave, Light Rail few steps from Holly Hills elementary school,  so go downtown or to the airport with ease! Cherry Creek reservoir is close and the mountains are only 20 minutes away! It really is the BEST location! HARD TO FIND PROPERTY IN CHERRY CREEK SCHOOLS DISTRIC IN  DENVER AREA!!! This house is a must see!!!",renovation
28,"$535,000","5108 S Pennsylvania St, Littleton, CO 80121",3,https://www.zillow.com/homedetails/5108-S-Pennsylvania-St-Littleton-CO-80121/13150273_zpid/, House,1,"1,008",Anna Merrick,720-413-1510,MB Impressions Realty,"Fully updated 3 bedroom ranch with upscale modern finishes! The interior has been professionally remodeled throughout! Refinished real hardwoods through living room and bedrooms! Urban kitchen complete with new trendy white cabinets, new stainless steel appliances, quartz countertops,  custom tile backsplash and a decorative wall! The whole house has resurfaced walls and ceilings,  new doors, baseboards and paint. Fully renovated bathroom with custom vanity, tile and fixtures. Private spacious  lot with fully fenced-in large backyard with immense 624 sq ft garage. New siding, new windows, new water heater etc. Location is hard to beat! Right next to the Highline Canal Trail! Short drive to local schools and close to Brookridge Park, Cornerstone Park, Pirates Cove Water Park, and tons of shopping and restaurants along S Broadway! Short commute to DTC and easy access to I-25. Don't want to miss this one!",renovation
