,prices,address,beds,links,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
10,"$235,000","963 Tampico Ct, Colorado Springs, CO 80910",2,https://www.zillow.com/homedetails/963-Tampico-Ct-Colorado-Springs-CO-80910/13620945_zpid/, Condo,2,977,John Varga,719-510-8813,Hillside Realty,"Be prepared to fall in love with this beautifully updated two-story condo! Upon entry you are greeted with gorgeous new flooring, new paint and new baseboards throughout. The open floor plan is perfect for entertaining. New kitchen cabinets and counter tops, stainless-steel appliances, dining/living room combo with walk-out to the enclosed patio. Cozy-up to the gorgeous wood burning fireplace. Upper-level boast new carpets, 2 spacious bedrooms and a superbly remodeled bathroom. Front bedroom has breathtaking mountain views. Stack washer/dryer in unit. One car garage plus room to park a second car in driveway. Close to shopping centers, restaurants, parks and convenient access to the main highways.",stainless
11,"$500,000","856 Vernon Dr, Central City, CO 80427",4,https://www.zillow.com/homedetails/856-Vernon-Dr-Central-City-CO-80427/109708371_zpid/, Multifamily home,4,"1,954",Tony Thorpe,720-552-2127,"Crocker Realty, LLC","Stunning End Unit In The Luxury Mountain Community Of Prospector's Run. Immaculate Condition. 4 Bedrooms, 4 Bathrooms With Large Deck, Back Patio and Hot Tub. Enjoy Mountain Views and Aspen Forest From The Back Deck. Two Car Side By Side Garage and Two Compact Parking Spaces In Front. This Was A Second Home and Has Barely Been Lived In. Granite Countertops, Stainless Steel Appliances, Pantry, Bonus Office Space/Breakfast Nook. Gas Fireplace With Stone Surround. Upper Level Master Suite With Mountain and Aspen Forest Views. Lower Level Bedroom With Private Full Bathroom, Private Entry and Hot Tub Access. Easy Access To I-70 and Denver Or To World Class Skiing Via Central City Parkway. Close To Central City and Black Hawk Casinos, Opera, Museum and Fine Dining. ATV Trails, Fishing, Mountain Biking, Rafting and Rock Climbing Nearby. Ideal For a Full Time Residence Or Second Home. Must See. Home Warranty.",stainless
12,"$559,000","5156 Elm Ct, Denver, CO 80221",3,https://www.zillow.com/homedetails/5156-Elm-Ct-Denver-CO-80221/13292561_zpid/, Coming soon,2,"1,132",Amanda Watkins,303-447-3800,MODUS Real Estate,"COMING SOON!!  Updated 3 Bedroom, 2 bathroom home in the heart of Chaffee Park with easy access to parks, I-70 and Regis University.  Stainless steel appliances, tiled backsplash and concrete counters make up the contemporary kitchen.  Backyard perfect for entertaining.  1 car garage and additional parking in the back as well as off street parking in front.  Bonus shed that has been converted into a fun separate work space.  New windows, roof and siding on the home in 2018.  Showings start Thursday, January 27th.",stainless
13,"$685,000","2210 Harmony Park Dr, Westminster, CO 80234",4,https://www.zillow.com/homedetails/2210-Harmony-Park-Dr-Westminster-CO-80234/61506564_zpid/, Coming soon,3,"3,898",Leisa Sollenberger,303-304-9383,LIV Sotheby's International Realty,"Welcome home to this picture perfect residence in the coveted Village at Harmony Park neighborhood. Spacious and bright layout features 4 bedrooms, 3 full bathrooms and a large living room and dining room combo. Many, many recent upgrades and updates including a beautiful renovated kitchen with Quartz counters, stainless steel appliances, large island, and a custom built pantry/bar area. The sunny living room and dining room are adjacent to the kitchen and perfect for entertaining. Gleaming hardwood floors in the main living areas! The first floor features a large primary suite with walk-in closet and updated five-piece bathroom. French doors lead to the front covered porch to enjoy peaceful mornings!  Second bedroom and full bathroom also located on main floor- perfect for guest room or home office. The upstairs features two additional bedrooms and another full, updated bathroom. The basement is massive and ready to be fully finished... endless possibilities of adding additional bedrooms and bathrooms. Great corner lot location! Backyard was just reimagined with large turf grass area and large patio with pergola. Other notable updates include complete interior paint, complete exterior paint, new carpet on the main floor and basement stairs, updated bathrooms, new cabinet hardware, lighting more! Owned Solar Panels! Two car attached garage, mature landscaping in front yard and access to community pool! **SHOWINGS BEGIN FRIDAY JANUARY 28TH**",stainless
14,"$249,000","1812 6th Street Rd, Greeley, CO 80631",1,https://www.zillow.com/homedetails/1812-6th-Street-Rd-Greeley-CO-80631/14071829_zpid/, House,1,498,Claudia Velasco Attard,970-213-2024,"Welcome to Realty, LLC","Remodeled home with new roof, windows, paint inside/outside, wood flooring, windows, kitchen with quartz countertop, stainless steel appliances, and bath!",stainless
15,"$749,000","3175 Vance St, Wheat Ridge, CO 80033",5,https://www.zillow.com/homedetails/3175-Vance-St-Wheat-Ridge-CO-80033/13739692_zpid/, House,3,"3,195",Ashia Barela,303-898-7703,LISTINGS.COM,"Opportunity awaits! This open ranch floorplan in the heart of Wheat Ridge has 2 car garage, mature landscaping and solar.  The updated kitchen addition boasts stainless steel appliances including double ovens, gas stove top, dishwasher and refrigerator.  The oversized master bedroom is spacious with attached 5-piece private bathroom.  There are two additional bedrooms on the main floor along with bathroom.   Come see this private backyard oasis with over 9,000 square feet, wrap around decking, and gardening area. The basement is finished making the square footage of this home 3195 with a large bonus room, two additional bedrooms and a bathroom.  Let your imagination run wild with all that can be created. You are minutes from Highlands, Sloan’s Lake, Downtown, Edgewater and Belmar, truly an ideal Wheat Ridge location.",stainless
16,"$170,000","1871 S Pitkin Cir UNIT A, Aurora, CO 80017",1,https://www.zillow.com/homedetails/1871-S-Pitkin-Cir-UNIT-A-Aurora-CO-80017/13073852_zpid/, Condo,1,738,Jennifer Sells,303-877-2908,"eXp Realty, LLC","Aggressively priced condo in the heart of Brittany Highlands.  Interior end unit with one bedroom, one bath with wood burning fireplace and patio. Ground level location. This kitchen comes with white cabinets, stainless appliances, an eat-in area, and all appliances stay. Laundry in unit Washer/ Dryer Included. New furnace to be installed before closing. Dedicated parking space. Great community with pool, clubhouse, lots of amenities, and water is included. Quick possession possible.  Ready for your personal touch.",stainless
17,"$1,450,000","1400 Kenosha Dr, Larkspur, CO 80118",6,https://www.zillow.com/homedetails/1400-Kenosha-Dr-Larkspur-CO-80118/82022764_zpid/, House,9,"9,570",Robert Tait,303-888-0194,Engel & Volkers Denver,"Elegant custom estate perched high upon your own mountain top, with views of mountains and surrounded by massive pine trees providing privacy and a magnificent sense of serenity. Just a few turns up your winding driveway leads you to a massive deck and front door, setting the scene for a striking entry into a impressive foyer filled with tile mosaics. To the left is a oversized dining room with custom built-ins, to the right is your home office complete with shelves to display your treasures. Through the foyer lays an incredible floating staircase showcasing the wood beamed living room just beyond. Floor to ceiling windows pour light onto the living room kept cozy by a massive fireplace. The lavish chef’s kitchen overlooks the living room delivering a uniquely intimate feel filled with stainless steel appliances and miles of granite. A wall of windows leads to the breakfast nook just beyond the kitchen. The exceptional main level Master Retreat is just steps from the living room but feels miles away. Filled with warmth from its own fireplace, the Retreat allows for ample room to relax with the Master Bath and its extravagant soaking tub to help to melt away any remaining stress. Three walk-in closets place the retreat over the top with room for even the largest wardrobes. Another bedroom, 3 baths and the laundry finish off the main floor with access to the 3 car garage. Take the elevator to the top of the world for a bonus retreat featuring a balcony and two bedrooms each with their own bath. Or take the elevator to the ground floor filled with entertainment: a theater room and bar with space for a game room, pool room or whatever your heart desires. Two more bedrooms and 3 additional baths round out this floor with a massive storage room. Outside you will find an outdoor kitchen filled with a grill and chilling cabinet covered by a stunning pergola. The entertainment hub outside is anchored by a massive fireplace flanked by gorgeous waterfalls-a gardeners dream.",stainless
18,"$424,900","17 Alder Dr, Paonia, CO 81428",3,https://www.zillow.com/homedetails/17-Alder-Dr-Paonia-CO-81428/103871794_zpid/, House,3,"1,528",Tammy Geisler,970-201-5691,RE/MAX Mountain West/Paonia,"Just like new!  You've got to come see this renovated home in Paonia.  Once inside the front door, head up to the open living room/kitchen space complete with fireplace, new carpet, and fresh paint. Sliding glass doors let in tons of light from the back yard patio.  And how about that BRAND NEW KITCHEN with new stainless-steel appliances, new flooring, new countertops? Wow! Head up a 1/2 flight of stairs and off the central hallway you'll find three bedrooms with generous closets and renovated bathrooms.  At the lower level, there's a tidy 2-car garage and combined powder/laundry room.  The landscaped yard has mature trees, and the back yard is fenced for your playful pets.  Come see what the seller has done to improve this property, you won't be disappointed!",stainless
19,"$524,950","5323 S Malta Way, Centennial, CO 80015",4,https://www.zillow.com/homedetails/5323-S-Malta-Way-Centennial-CO-80015/13112321_zpid/, House,4,"1,707",Scott Dock,303-779-5996,MB S Dock Realty Co,"Don't miss out on a fantastic opportunity. This home is in a wonderful neighborhood with lots to offer, walk up to the great front covered patio and enter the home of your dreams. Ready for someone to move into and make it their own home. The house sits on a larger lot with two wonderful decks, one off the master bedroom with gorgeous mountain views, the other deck is overlooking the large back yard which has a garden area. The roof and exterior painting were done a year ago. The open kitchen has stainless steel appliances and overlooks a cozy family room with a gas fireplace. The master bedroom has a wonderful deck off of it, two closets, 4-piece bath with double sinks and a tub. The other two bedrooms share a full bath between the two rooms. The garden level basement is finished with another bedroom and 3/4 bath. This home is everything anyone want start with. Must see to believe and a real keeper. You will fall in love with the views, neighborhood and home!!!",stainless
20,"$380,000","429 E Hahns Peak Ave, Pueblo West, CO 81007",3,https://www.zillow.com/homedetails/429-E-Hahns-Peak-Ave-Pueblo-West-CO-81007/14021668_zpid/, House,3,"2,732",William Donahue,719-240-3327,Makes It Happen RE LLC.,"Mr. and Mrs., clean live here, super nice layout ready for new owners. Newer hardwood floors and newer kitchen including granite counter tops. Newer stainless-steel appliances in the bright gally kitchen. A custom huge pantry for all the extra kitchen tools and a fold out ironing board in the laundry room. All appliances stay along with the washer and dryer. A gas log to enjoy on those cool winter nights in the living room. Great views of Pikes Peak from the breakfast nook and the two back decks. One deck is wrap around and the other is for the master suite along with a private bath and a nice size walk in closet.   A large man cave or office downstairs perfect for those Sunday football games along with a guest bedroom and large bath. The garden level lets in lots of light so the unfinished part can be used for work or hobbies. The two-car garage is also heated for a warm car on cold winter mornings or just for tinker in the garage comfort. big shed out back for tools or toys to maintain the 1.13 ac corner lot. Close to schools, walking path and shopping on Percel or McCulloch. No work to do here, just move in and enjoy. Call now, won't last long.",stainless
21,"$389,900","1374 Hillcrest Ave, Colorado Springs, CO 80909",3,https://www.zillow.com/homedetails/1374-Hillcrest-Ave-Colorado-Springs-CO-80909/13607188_zpid/, House,2,"2,210",Kevin R Conolty,719-640-3232,The Cutting Edge,"THIS BEAUTIFUL AND CHARMING HOME IS A MUST SEE! THIS CENTRALLY LOCATED HOME HAS MANY FEATURES AND UPGRADES INCLUDING: BEAUTIFUL HARDWOOD FLOORS THROUGHOUT THE MAIN LEVEL, NEWLY REMODELED KITHCHEN WITH CERAMIC FLOORS, CUSTOM CONCRETE COUNTERS, STAINLESS STEEL APPLIANCES INCLUDING THE OVERHEAD VENT HOOD ABOVE THE OVEN/RANGE. THE LIVING AND DINING ROOMS HAVE HUGE PICTURE WINDOWS MAKING FOR AN OPEN AND BRIGHT LIVING AREA. THE BASEMENT BOASTS A HUGE FAMILY AREA WITH BRAND NEW CARPET AND A WOOD BURNING STOVE PERFECT FOR A THEATER ROOM, WORKOUT AREA, KIDS' PLAYROOM AND MORE! ALSO THE BASEMENT HAS A LARGE BEDROOM, BATH, HUGE LAUNDRY AND STORAGE ROOM AND HAS ITS OWN SEPERATE ENTRANCE FROM THE OUTSIDE, PERFECT FOR GUESTS OR TO RENT! THE LARGE 1/5 ACRE LOT IS TREED AND IS VERY LUSH AND BEAUTIFUL IN THE SUMMER. OTHER FEATURES INCLUDE: OUTDOOR COVERED SIDE PORCH WITH EXTERIOR FIREPLACE, AND NEW WATER HEATER IN 2021, CENTRAL AIR CONDITIONING. CONVENIENTLY LOCATED WITH QUICK ACCESS TO THE ACADEMY AND POWERS CORRIDORS, I-25, DOWNTOWN AND ETC. COME TOUR YOUR DREAM HOME TODAY!",stainless
22,"$365,000","4308 Levi Ln, Colorado Springs, CO 80925",3,https://www.zillow.com/homedetails/4308-Levi-Ln-Colorado-Springs-CO-80925/13545604_zpid/, House,2,"1,320",Michele Gwin,303-947-7743,RE/MAX Professionals,"Great opportunity to own a 3 bedroom, 3 bathroom home! The main level features vaulted ceilings along with newer paint and carpet, Relax and enjoy the open family room.  Updated kitchen features white cabinetry and stainless steel appliances.  The primary bedroom suite as a large walk-in closet and private bathroom.  The lower level provides two additional bedrooms, a full bath, and laundry.  This wonderful home is ready for you to move right into!",stainless
23,"$849,900","25342 Road N, Cortez, CO 81321",3,https://www.zillow.com/homedetails/25342-Road-N-Cortez-CO-81321/113182266_zpid/, House,3,"2,618",Jacee Apple,970-623-4688,"Keller Williams Realty Southwest Associates, LLC - Cortez","Here's your chance! Surrounded by gorgeous views on just shy of 24 acres, you'll enter through the electric gate to this sprawling ranch home. Recently remodeled with so many NEW features. Updates include beautiful hickory hardwood floors throughout the home, no carpet! Large living room with ample natural light pouring through the NEW windows. This open concept kitchen and dining area were made to entertain with French doors leading to the covered patio! Exquisite alder cabinetry, miles of granite, and stainless appliances. Large island with raised bar for additional seating. Cozy wood stove with rustic mantle and painted brick add so much character to the space. Built-ins on either side of the wood stove are perfect for a bar, decor, and storage.  XL master bedroom with walk-in closet. En suite bathroom boasts a double vanity with European mount glass sinks, walk-in shower with stone floor, and double shower heads. Secondary bedrooms are also roomy with great closet space complete with built-ins. Second bathroom also has a double vanity and tiled shower/bath surround. Third bathroom with tiled shower and granite as well! HUGE pantry or storage closet in laundry room. Hot water baseboard heat and custom covers throughout the home. Exterior updates include new roof, soffit, fascia, fresh paint, insulated garage doors and hardware, lighting and windows. Outside you'll enjoy additional patio space with fire pit looking out towards one of the two ponds and views of the La Platas, Mesa Verde, and Sleeping Ute mountain. 8 shares of MVI and irrigation equipment stays. Massive 40x60 shop with electric, spray foam insulation, 2 overhead doors, and plumbing for future bathroom. Additional outbuilding with electric, 2 full RV hookups as well as an underground cellar. The list goes on and on!",stainless
24,"$450,000","252 Firestone Cir, Lochbuie, CO 80603",4,https://www.zillow.com/homedetails/252-Firestone-Cir-Lochbuie-CO-80603/71350079_zpid/, House,3,"2,994",Becky Torres,720-243-3558,CENTURY 21 Dream Home,"Don't miss out on this beautiful ranch-style home in the Silver Peaks neighborhood! This home features a nice open floor plan with vaulted ceilings and luxury vinyl plank flooring throughout. The kitchen includes stainless steel appliances, a center island, and beautiful bay windows. The master bedroom suite is on the main level along with 2 additional bedrooms and a full bathroom. The basement has been fully framed with all the electrical running throughout. Bedroom #4 in the basement is finished as well as bathroom #3. New water heater in 2020, sprinkler system in the front and back yard, low HOA fees, and close to I-76 for easy commuting. This beautiful corner-lot house is ready for you to make your finishing touches and call home!",stainless
25,"$240,000","4309 Charleston Dr, Colorado Springs, CO 80916",2,https://www.zillow.com/homedetails/4309-Charleston-Dr-Colorado-Springs-CO-80916/13631484_zpid/, Townhouse,1,"1,540",Dorothy Steel AHWD CHRES CRS GRI,719-502-1739,Exp Realty LLC,"This cute 2B/1B home is ready for you! Situated right near Academy Bldv the commute is great for Peterson folks or traveling anywhere along the Academy Blvd. Close to schools, places of worship, shopping and dining all along the south end of the Springs.  The kitchen boasts newly refinished counter tops, updated cabinets, stainless steel refrigerator, stainless steel oven/range, stainless steel vent hood, and a dishwasher.  Enjoy the large pantry space with window for natural light.  And don't miss the beautiful stone masonry wood-burning fireplace for those chilly nights.  The basement is unfinished and ready for your special touches. Washer and dryer are included, too!  Then enjoy the fenced in patio in back with storage shed. Lots of room for a table and chairs and even a BBQ grill if you'd like. The master bedroom has two closets providing great storage. This home has newer carpet and a beautiful wood laminate floor that is easy to keep clean. Don't miss out on this fabulous buy!",stainless
26,"$550,000","6410 Stuart St, Arvada, CO 80003",3,https://www.zillow.com/homedetails/6410-Stuart-St-Arvada-CO-80003/58650357_zpid/, House,3,"2,330",Julie Voss,303-775-9191,JPAR Modern Real Estate,"UPDATED and ready to go!  Don't miss out on this beautifully remodeled home with all new luxury vinyl on the main floor, bathrooms and laundry room plus new carpet in upstairs bedrooms/hallway/stairs. The kitchen (with separate dining room) is exquisite and features a breakfast bar, all new Frigidaire stainless steel appliances, Blanca quartz countertops, tile backsplash and double bowl undermount sink!  The master bedroom has a walk-in closet and must see master bathroom with seated shower and dual sinks. Light and bright main bathroom with tub and tile. But wait, there is more!! The laundry room is conveniently located on the second floor, the garage door is insulated and garage is drywalled, large backyard deck, water heater only 3 years old, roof replaced in March 2020 and radon mitigation system.  This home is in close proximity to The Jim Baker Reservoir and the Arvada Gold Strike Station light rail Park-n-Ride. Lastly, there is no HOA!",stainless
27,"$419,973","8357 Firethorn Dr, Colorado Springs, CO 80925",4,https://www.zillow.com/homedetails/8357-Firethorn-Dr-Colorado-Springs-CO-80925/71719011_zpid/, House,2,"2,100",Bob Hothem,720-281-4344,"Buy-Out Company Realty, LLC","Gorgeous ranch style home on a corner lot!  This updated and refreshed home is ready today! Step inside and find beautiful wide plank laminate flooring and fresh interior paint. The living room greets you with great natural morning light and a beautiful fireplace with new beautiful tile work surround. The dining room and kitchen are adjacent and WOW! -So open and inviting! Optional bar seating or eat-in dining area. The gorgeous kitchen has been updated with new slab quartz countertops, farmhouse sink, new tile backsplash and new stainless steel appliances! Step out onto the spacious back patio for more entertaining or to enjoy the sunshine! The main level also features a bedroom, hall bathroom and the master bedroom. The master bedroom has a nice walk-in closet and optional adjoining access to the hall bathroom. Main level laundry too! The basement is finished and features new carpet, a large family room, 2 bedrooms and a bathroom. Both bathrooms (main level and basement) have also been updated. Great quiet community with easy access to schools, parks, shopping and more! Don't miss out on this great home, show today!",stainless
28,"$824,999","363 Buchanan Ct, Louisville, CO 80027",3,https://www.zillow.com/homedetails/363-Buchanan-Ct-Louisville-CO-80027/13228541_zpid/, House,3,"1,640",Bobby Stier,303-949-3139,Compass - Denver,"NEWLY REMODELED!!  This 3 bed, 3 bath house has been tastefully updated along with a basement finish(permit pending, will have shortly) that adds a bedroom, bathroom and small living room! NEW: exterior/interior paint, windows,  flooring throughout, kitchen stainless steel appliances, kitchen cabinets, quartz countertop(kitchen), fireplace tile(floor to ceiling), all lighting and plumbing features have been updated.  Newer siding, new back patio with gas line for grill, newer sod and sprinkler system.  New garage door with opener, updated HVAC system.  CUL DE SAC LOCATION, TRAILS AROUND THE CORNER AND WALKING DISTANCE TO OLD TOWN!  This house is MOVE IN READY!!",stainless
29,"$550,000","13822 W 67th Pl, Arvada, CO 80004",3,https://www.zillow.com/homedetails/13822-W-67th-Pl-Arvada-CO-80004/13720543_zpid/, House,3,"1,897",Heather Clayton,303-880-1668,Redfin Corporation,"There is so much to love with this terrific Arvada split-level gem located in the Ralston Valley community just minutes from the Arvada Apex Center. Walking up to this wonderful home you will notice the no-maintenance xeriscaped front yard. The main level offers a functional floorplan with the living room looking out the front windows and the dining and kitchen area in the back of the home with private deck access. The kitchen boasts granite counters, 42"" cabinets, stainless steel appliances, and the aforementioned access to the recently stained back deck. There are 3 generous bedrooms on the main level as well as 2 baths, including brand new carpeting in the secondary bedrooms. The primary suite features an en-suite 3/4 bath and its very own deck! a perfect place to sip your morning coffee while looking out at your backyard with mature trees, a stylish patio, and landscaping. The lower level is complete with a large living room that features a chic fireplace with brick surround, and brand new carpeting, perfectly suited for movie night! There is a laundry room and half bath on the lower level, as well as access to the attached 2-car garage. This home is also highlighted by a newer furnace.  You don't want to miss out on this!",stainless
